Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
Sr. Application Security Engineer,DAZN,2 - 7 years,Not Disclosed,Hyderabad/Secunderabad,30+ days ago,1,97,"As part of the Security Architecture & Engineering (SANE) Team you will be exposed to a variety of modern innovative projects and technologies.
You will constantly learn and improve your skills in our team s regular training and benefit from include access to DAZN generous benefits package [please refer to your Recruiter for the correct Country benefits:].
In addition, you will have the opportunity for flexible working and access to our internal speaker series and events.
Key Responsibilities
Work and learn in a team of leading security experts.
Working closely with developers, acting as a Subject Matter Expert in security threats, vulnerabilities, risks & controls. 
Empower teams following and implementing DAZNÂs application security principals and outcomes, defining guidelines, and improving controls. 
Support the teams with on-going security risk assessments of new and in-flight projects. 
Proactively test the security posture and guide the remediation work for identified application security risks and vulnerabilities. 
Secure the SDLC and automate security analysis and scanning with SAST, DAST, and other tooling. 
Facilitate threat modelling sessions. 
Facilitating the Security Champions Programme. 
YOU'LL BE SET UP FOR SUCCESS IF YOU HAVE:
Minimum of two years Hands-on software engineering experience, proficiency with at least one scripting/programming language, coding practices (CI/CD pipelines and github) is a must-have.
Three to five years prior work experience working in a security capacity for a similar organisation 
Good knowledge of information security principles and practices, especially in the application security domain, OWASP Top 10. 
Experience of application security testing, analysis in modern development environments. 
Ability to develop positive relationships and act as an ambassador for information security. 
Excellent oral and written communication skills, fluent English is a requirement. You are able to speak in front of a bigger audience and senior management.
Appetite to research, learn and think outside of the box. 
EVEN BETTER IF YOU HAVE:
Experience working with a public cloud provider like Oracle, AWS, Azure, or GCP. 
Experience with common authN frameworks and standards like Oauth2/OIDC and JWT/JWS. 
Expertise with OWASP ASVS, Cryptography, TLS, PKI. 
Experience with highly distributed applications and microservices. 
Experience with secrets management. ","remediation, Automation, github, Coding, GCP, Information security, OWASP, Oracle, Cryptography, SDLC"
Senior Security Engineer,Skillety,10 - 15 years,Not Disclosed,Hyderabad/Secunderabad,30+ days ago,1,50,"Demonstrate thorough knowledge of Information Security, Compliance, Risk, Data Privacy, Security Architecture and Design for hosting and security elements within Data Center, Microsoft Azure and other on-prem/cloud hosting environments.Ensure that platforms/solutions are securely architected, designed, built/configured, tested, and deployed as per defined policies, standards, and industry good practices.
  Be a member of technical architecture and design authority teams providing in-depth expertise to
  [1] overall platform/solution security topics,
  [2] required Threat Modelling and Security Assessment methodologies, and
  [3] threat/risk remediation tools and techniques.Partner, collaborate and build trust relationship with different departments, leaders, stakeholders, vendors, agents, and business operations personnel.Highly integrate with functions and positively influence functional leadership, technology owners, project managers, other architects, engineers, and developers in meeting required security standards.
  Have a thorough understanding of complex IT systems and technical security concepts and stay up to date with the latest security standards, systems, and protocols, as well as best practice security products.Provide thought leadership on new and industry-leading enterprise-class Security solutions, capabilities, and services.Drive accountable areas for results.
  Take ownership of the environment, teams, operations, initiatives, and projects within areas of accountability, sometimes in ambiguous circumstances.Initiate and manage projects that will affect other divisions, departments, and functions, as well as the corporate environment.Build and manage a professional, creative, and collaborative team.
  Take ownership of hiring, training, and developing staff to ensure the team has both the technical and organizational skills to effectively maintain operations and support as measured by established service levels; conduct and oversee evaluations and establish performance goals of the staff; resolve disciplinary problems, grievances, and other sensitive personnel matters.Evangelize and promote IT Security culture across the organization.
  What would your day look like
  Contribute to development and maintenance of the security capability, strategy, roadmaps, and governance of platforms/solutions in applicable domains. Work with other Security Architects to align his/her strategy and roadmaps.Identify and/or develop technical security standards for applicable domains. Develop secure architecture and design patterns.
  Intimate knowledge of networking and network security technologies, including router, switch, LAN, WAN, Wireless LAN, subnet, zone, Virtual Private Network (VPN), firewall, IDS, IPS, Network Access Control (NAC), proxy, Secure Web Gateway (SWG), etc.Working knowledge of Azure networking and network security technologies, including Virtual Network (VNet), Virtual WAN, ExpressRoute, VPN Gateway, Peering service, Azure Bastion, Traffic Manager, Application Gateway, Firewall, Network Security Group (NSG), Web Application Firewall (WAF), and Virtual Network Endpoints.Be a Subject Matter Expert (SME) on Cisco, Juniper, PaloAlto and Microsoft Azure networking and network security products and technologies.
  Working knowledge of network security, network appliance configuration, network protocols (TCP/IP, SSL, etc.), networking standards, etc.Intimate knowledge of VMware on-prem hosting technologies (ESXi, vSphere, vCenter, etc.) Microsoft on-prem hosting technologies (Windows Server 2012, 2016, and 2019, System Center, etc.), Microsoft Azure hosting technologies (in the areas of Compute, Container, Web, Database, Storage, other IaaS and PaaS services, Azure Policy, Azure AD, Key Vault, etc.), O365 and PowerBI
  Drive new technology/product evaluations through Proof of Concept (PoC) with other architects/engineers.Take on technical security leadership for platform/solution implementation and transformation projects in applicable domains. Develop security architecture, design, and blueprints for the target state, and ensure their effective elaboration, validation, and communication within the projects and stakeholders.
  Collaborate closely with other Security Architects and IT Architects on platform/solution security related matters.Work effectively in multi-vendor environment by working closely with vendors and making full use of their capabilities.Perform Threat Modelling and relevant Security Assessment methodologies, (including configuration review, cloud workload security analysis and Penetration Testing).Identify major platform/solution deficiencies and define/craft pragmatic approaches on how to remediate them at scale.
  Report on platform/solution security status for applicable domains.Increase awareness among teams by making them familiar with security architecture conceptual skills, security principles, emerging technology benchmarks, DevSecOps principles., etc.
  Who are we looking for
  4-year University (BachelorÂs) degree in Computer Science, Information Technology, Cyber Security or related field, or equivalent experience.10 - 15 years of experience in an Information Systems role.
  7 years of relevant IT Security experience.7 years of experience in architecting and designing secure installed, web and mobile applications.3 years of experience in architecting and designing secure Microsoft Azure cloud services.5 years as Security Architect.Knowledge of VMware on-prem hosting technologies (ESXi, vSphere, vCenter, etc.) Microsoft on-prem hosting technologies (Windows Server 2012, 2016, and 2019, System Center, etc.), Microsoft Azure hosting technologies (in the areas of Compute, Container, Web, Database, Storage, other IaaS and PaaS services, Azure Policy, Azure AD, Key Vault, etc.), O365 and PowerBI.Familiarity with Data Science concepts and Unified Data Analytics tools (Databricks, Apache Spark, etc.)
  Familiarity with Data-warehousing tools (Snowflake, etc.) and ETL tools (Azure Data Factory, etc.)Working knowledge of hosting security standards (ISO/IEC 27002, ISO/IEC 27017, ISO/IEC 27032, NIST SP 800-53, 800-123, 800-125 and 800-144) and Solution oriented, can define various pragmatic alternatives leading to appropriate platform/solution security results.Extensive experience and excellent judgment to plan and accomplish goals on complex issues where analyses of situations or data requires an in-depth evaluation of variables.
  Ability to perform work independently with a high degree of initiative and problem-solving skills.Strong technical aptitude, attention to detail and high commitment to quality.Strong communicator with deep technical security skills and, a pragmatist who can think outside the box.CISSP, ISSAP, SANS or equivalent Information Security certifications.Azure Solutions Architect, Azure Security Engineer, MCSE or equivalent Microsoft certifications or equivalent experience.Preferred TOGAF, Open CA, SABSA or equivalent Technology Architecture certifications","VMware, Networking, WAN, VPN, Information security, LAN, Network security, Windows, MCSE, cisco"
Soc Analyst,Buzzworks Business Services,5 - 10 years,15-30 Lacs P.A.,Chennai,2 days ago,4,1797,"Dear Candidate,

Warm greetings from Buzzworks!

We are hiring SOC Analyst for our client.

Role: SOC Analyst / Cyber Security Analyst
Exp: 6 to 10 yrs
Location: Bangalore


Requirement / Skills:
Â 4+ years experience in a SOC analyst role
Â Prior experience as a network or system administrator is a serious plus
Mandatory Skills:

Azure Sentinel
Microsoft KQL
Micrososft E5 security stack: Defender for Endpoint, Defender for Identity, Defender for O365, Defender for CloudApps
Defender for Cloud


Analysis Skills:

Malware incident analysis - ability to interprete sandbox results, perform basic static and
maldoc analysis.
Phising campaigns - ability to interprete email headers
Good knowledge on TTP's used by various threat actors (Mitre Att&ck) and how to detect
them.
Ability to create detection hypothesis and the queries to confirm it.
Ability to spot repeat alerts and to suggest rule tunings
Ability to follow existing playbooks but also to suggest improvements on them. Willing to work in 24/7 rotating shifts

Specific skills:

Keen ability to diagnose and troubleshoot technical issues.
Good understanding of IT Infrastructure landscape and the various components especially
active directory, kerberos, adcs
Good knowledge of Windows security logs.
Good understanding of network technologies.
Good understanding of Azure & O365 Cloud and the security technologies around it.
Prior experience with SIEM and EDR tools is manatory, NDR is a plus.
Ability to wite detection queries in any language SPL, EKQL, MS-KQL, ArcSight
Ability to interprete PCAPS
Baisc regex knowledge","SOC, azure sentinel, EKQL, security, Defender, KQL, SIEM, microsoft azure, Threat Analysis, Security Operations, Security Operations Center"
Software Security Engineer,Zoof Software Solutions,2 - 5 years,Not Disclosed,Mumbai,14 days ago,1,24,"We are looking for a skilled Security Engineer to analyze software designs and implementations from a security perspective, and identify and resolve security issues. You will include the appropriate security analysis, defences and countermeasures at each phase of the software development lifecycle, to result in robust and reliable software.
Responsibilities
Implement, test and operate advanced software security techniques in compliance with technical reference architecture
Perform on-going security testing and code review to improve software security
Troubleshoot and debug issues that arise
Provide engineering designs for new software solutions to help mitigate security vulnerabilities
Contribute to all levels of the architecture
Maintain technical documentation
Consult team members on secure coding practices
Develop a familiarity with new tools and best practices
Requirements
Proven work experience as a software security engineer
Detailed technical knowledge of techniques, standards and state-of-the art capabilities for authentication and authorization, applied cryptography, security vulnerabilities and remediation
Software development experience in one of the following core languages: Ruby on Rails, Java, Javascript and .NET
Adequate knowledge of web related technologies (Web applications, Web Services and Service Oriented Architectures) and of network/web related protocols
Interest in all aspects of security research and development
BS degree in Computer Science or related field","Computer science, remediation, PDF, Coding, Javascript, Security testing, Software development life cycle, Cryptography, Security analysis, Technical documentation"
Security Engineer III,Tesco,2 - 5 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,151,"As a Security Engineer III; you build and/or implement security tools and platforms that enhance our information security prevention; detection; and response capabilities
Your goal is to protect our customers; suppliers; colleagues; networks; systems; applications and information from cyber-attacks
You excel at improving security outcomes faster and at reduced cost for our businesses in teams with a mixed range of skills from hands-on through to architecture
You are the subject matter expert and lead initiatives that drive fast and consistent response through automation
In order to be successful; you will be aligned as the Security Partner for selected verticals under the engineering domain
Qualifications
Cloud security; security architecture; devops; engineering practices; threat modelling; etc","Business services, Automation, cloud security, Architecture, Information security, Diversity and Inclusion, Agile, Subject Matter Expert, microsoft, Recruitment"
Security Ops engineer / SOC,Fint Solutions,6 - 10 years,Not Disclosed,Hyderabad/Secunderabad,14 days ago,1,593,"6 or more years of experience in security operations roles, such as Security Analyst or Security Engineer.
Work timing / shift will be 9-5pm California time.
Security Monitoring: Continuously monitor security alerts and events to identify potential security incidents or threats.
Incident Response: Develop and implement incident response plans to address security breaches and mitigate potential damage.
Security Tools Management: Manage and maintain security tools such as intrusion detection systems (IDS), security information and event management (SIEM) systems, and firewall rules.
a. Monitoring of Qradar SIEM and investigating/closing out offenses
b. Experience investigating Palo Alto Cortex XDR alerts
c. Experience with tuning Qradar SIEM is a plus
d. Microsoft Office 365 Email Security and Azure related experience is a plus
Vulnerability Assessment: Conduct regular vulnerability assessments and penetration testing to identify and remediate security weaknesses.
Threat Intelligence: Stay updated on the latest cybersecurity threats and trends to proactively defend against emerging threats.
Security Policy and Compliance: Ensure compliance with security policies, standards, and regulations (e.g., GDPR, HIPAA, ISO 27001).
Security Documentation: Maintain documentation of security procedures, incident reports, and security policies.
Qualifications:
Education: A bachelor's degree in computer science, information security, or a related field is often required. Some employers may prefer candidates with master's degrees or relevant certifications.
Certifications: Certifications such as Certified Information Systems Security Professional (CISSP), Certified Information Security Manager (CISM), Certified Ethical Hacker (CEH), or CompTIA Security+ can be beneficial.
Technical Skills: IBM Qradar, Palo Alto Cortex, Microsoft 365 email Security, Azure
Analytical Skills: Strong analytical skills to investigate security incidents and identify root causes.
Communication Skills: Effective communication skills are essential for documenting incidents and explaining security concepts to non-technical stakeholders.
Problem-Solving: The ability to think critically and solve complex security issues.
Teamwork: Collaboration with IT teams and other departments to implement security measures and respond to incidents.
Adaptability: The cybersecurity landscape is constantly evolving, so being adaptable and staying current with emerging threats is crucial.","Palo Alto, SOC, SIEM, Qradar, Security Operations Center"
Sr. IT Security Specialist,Ixie Gaming,3 - 5 years,Not Disclosed,Chennai,15 days ago,1,195,"Required Skills:
SolarWinds:Orion (LEM)
Proofpoint:Proofpoint Email Security
Targeted Attack Protection
Threat Response Auto-Pull with CLEAR
Email Fraud Defense
Undetermined:OT/ICS Monitoring
Manage Engine:Device Control Plus
SentinelOne:Server Protection/Network Agent
Rubrik:Back-Up Solution
Responsibilities:
Work with key stakeholders to put together an enterprise wide risk management framework
Provide first/second-level help desk ticket management, troubleshooting, resolution and technical support for security services - including, anti-spam, anti-virus, web proxies, phishing attempts, data loss prevention, network security alerts etc
Monitor the health and security of various security appliances; respond and follow-through as needed (including upgrades or re-implementation of existing toolset)
Respond to and, where appropriate, resolve or escalate reported security incidents.
Investigate and resolve security violations by providing postmortem analysis to illuminate the issues and possible solutions.
Monitor system logs, SIEM tools and network traffic for unusual or suspicious activity. Interpret such activity and make recommendations for resolution.
Collate security incident and event data to produce monthly exception and management reports.
Work with the Infrastructure Team to ensure the integrity of the Windows based systems
Work with the Network Team to ensure the integrity of the WAN, LAN and telephony systems
Work with 3rd party monitoring services to actively address incidents
Continuous update of Ascends incident response and disaster recovery plans
Perform security analysis of daily security reports and data, utilizing standard tools and methodologies.
Reliably follow complex procedures and be able to discern what data is important when presented with large amounts of data.
Escalate security events to appropriate team members as necessary.
Proactively recognizes problems by identifying abnormalities and vulnerabilities
Research threats and vulnerabilities and, where appropriate, take action to mitigate threats and remediate vulnerabilities.
Review, assess, and mitigate penetration tests and vulnerability assessments on information systems and infrastructure.
Recommend, schedule and/or apply fixes, security patches and any other measures required in the event of a security breach.
Monitor security vulnerability information from vendors and third parties.
Ensure policies and procedures put in place are adhered to and take corrective action where non-conformities are identified.
Support ongoing projects by assisting in all phases of an implementation (Installing/testing/documenting (Technical and Non-Technical documentation) as required.
Develop and maintain documentation for security systems and procedures
Provide support as required to requests for information from the annual IT AuditPerform administrative tasks and other duties as assigned to support projects and ongoing operations.
Manage Incident and Change Request service levels according to IT guidelines
Participate in an on-call rotation
Other duties as assigned","SAN, WAN, SOC, LAN, Network security, Windows, Troubleshooting, Risk management, Technical support, CRM"
TPRM Analyst,Awake Security,5 - 7 years,Not Disclosed,Pune,30+ days ago,1,42,"Assist in establishing and periodically updating TPRM framework and related policies, procedures, templates, questionnaires etc.
Review services provided by Vendor/Third party and define scope of assessment.
Perform remote security risk assessments using tools.
Preparation of vendor assessment reports which will include an analysis of the business profiling questionnaire and due diligence questionnaire of the Vendor, review supporting documentation, performing a research on the operations and other relevant information about the vendor, risk level and associated recommendations. etc
Record corrective action plans information system/report.
Follow up with Vendors on corrective action plans and review evidence for closure.
Manage TPRM result metrics on a regular basis.
Periodically reach out to vendors hosting our data regarding current threats to ensure they are taking necessary steps to reduce exposure and record actions for our reference and use.
Perform periodic follow up of outstanding action items with Vendors and Customer relationship team.
Identifying and reporting or escalating potential areas of risk or non-responses to the Director of Compliance. Minimum Degree(s):
Bachelors/Masters in Information Security or IT.
Certifications (ISO 27001/ ISO 31000/ CISA/ CISSP/ CSX / ITIL/ISO 20000-1 etc)
Other relevant qualification/certification
Experience:
Minimum 5 years and minimum 3 years in TPRM role.
Experience of managing TPRM using tool/application Additional skills.
Good communication (written and verbal) skills
Fast learner
Hard worker
Knowledge of SOC 2, NIST Cybersecurity, GDPR, CCPA etc will have added advantage","information system, Due diligence, Cisa, ISO 20000, Information security, SOC, Vendor assessment, ISO 27001, Customer relationship, Management"
Analyst - IRMD,MUFG Bank,2 - 4 years,Not Disclosed,Mumbai,30+ days ago,1,177,"  Assist 2nd Line Management in Improving / Monitoring Non-Financial Risk Management including Operational Risk Management, IS Risk, Product Risk Management and Business Continuity. This also includes Senior Stakeholder Management, Committee Reporting and External Audit Management.
Execute projects/tasks which are assigned specifically by the Management.
Responsibilities :
Operational Risk Management, RCSA Management, KRI, Incident management, RMC and External Audit Assist Supervisors in framing crucial/critical decisions by providing necessary inputs, analysis and opinion Assist Management/ Supervisors in
on various Risk management reporting and committee meetings such as India Risk management committee (RMC) and Regional Reporting
Conduct Business continuity risk management related activities including Coordination for Annual drills, reviewing Manuals for Business continuity across branches, Making India wide Business continuity practice stronger by embedding practices shared by Bank s head office , India regulator and Peers in banking industry
Oversee the development and implementation of the Bank s BCM risk management function and support Global Head Office and / or Regional Head Office s BCM initiatives
Assist in Information security risk management - track monitor and report information security incidents and ways to mitigate the same
Oversee the development and implementation of the Bank s IS risk management function and support Global Head Office and / or Regional Head Office s IS initiatives
Liaising with RBI, Auditors, Regulatory authorities, Consultants as and when required on integrated risk matters
Establishing and modifying Policies and Procedures related to all India branches
Collaborate with local SMEs to ensure capturing of important risk events/issues and report to CRO in a timely manner.
Preparation and timely submission of all reports, documents pertaining to Integrated Risk management department
Centrally monitor / manage the status of new product / business, such as condition, direction or due date, after its approval, periodic Assessment of Existing Products and Businesses
To carry out any other assignment given by Management/Supervisors from time to time
Technical requirements :
Basic data mining, processing and analytical skills
Good knowhow of banking industry enterprise-wide risk procedures such as BCM and information security, etc.
Inclination to understand bank s internal systems and correlate the data
Good knowledge of MS Excel and PPT tools for better data representation in graphical formats to visually convey key messages to top management
Good at written communication skills, able to convey results of analysis in crisp manner to top management
Preference :
Candidates with relevant years of working experience and background from Banking/ Financial industry / Big4/Financial KPOs would be preferred and accordingly position would be offered.
Ability to develop macros and industry knowledge of ORM applications would be a plus","CRO, External audit, Information security, operational risk management, Financial risk management, Risk management, Data mining, Business continuity, Macros, Monitoring"
Sentinel Use Case Analyst,Cyberproof,4 - 9 years,Not Disclosed,Kulathur,30+ days ago,1,381,"Understand customer requirements and recommend best practices SIEM solutions
Offer consultative advice in security principles and best practices related to SIEM operations
Developing new SIEM rules, correlations, dashboards to meet the customer needs
Design and document a SIEM solution to meet the customer needs
Assist in the creation and verification of Statement of Work (SOW) documentation
Assist pre-sales with SIEM sizing, Architecture, RFP s and client technical meetings
Deploy and configure the SIEM platform as per Vendor guidelines and industry Best Practices
Assist client with technical guidance to configure end log sources in-scope to be logged to the SIEM
Verification of data of log sources in the SIEM follow the Common Information Model (CIM)
Document the build of the SIEM solution
Requirements
Experience with Azure Sentinel SIEM platform.
University degree in information security or equivalent work experience
Minimum 4 years experience in a similar role
Preferred SIEM vendor certification of administrator
Experience and proficient in UNIX/Linux","Unix, Linux, Information security, SOC, Security services, SIEM, SOW, Vendor, RFP, Senior Solution Architect"
Security Operations Center (Soc) Lead,Cyble Infosec India,5 - 8 years,15-27.5 Lacs P.A.,"Bangalore/ Bengaluru,Karnataka",17 days ago,1,583,"Job Description:

The Security Operation Center (SOC) and Incident Response (IR) Lead is a senior leader who is
responsible for the design, build-out, and day-to-day operations of the Security Operations Center
(SOC) and Incident Response capabilities. The SOC & IR Lead will oversee a team of SOC analysts
and will be responsible for ensuring that the SOC is effectively monitoring, detecting, and
responding to security events.
The SOC & IR Lead will report to the CISO and, in addition to working with their SOC team, will work
closely with InfoSec, IT Operations, and Product teams to ensure the security of the organization's
information assets. The ideal candidate will have a strong understanding of information security
principles and practices, as well as experience setting up a Security Operations Center.

ROLE AND RESPONSIBILITIES:

The SOC & IR Lead will:
Oversee the day-to-day operations of the SOC, including the management of security
analysts, the development and implementation of security policies and procedures, and
the response to security alerts.
Manage a team of SOC analysts
Ensure that the SOC is effectively monitoring, detecting, and responding to security
incidents
Ensure that the SOC is aligned with the organization's overall security strategy
Represent the SOC to senior management and other stakeholders
Stay up-to-date on the latest security threats and trends
Develop and maintain relationships with security vendors
Investigate security incidents and recommend corrective actions.
Train and develop security operations analysts
Stay up-to-date on the latest security trends and technologies.
Report on security incidents and trends to the CISO and other senior management.
Refine and develop SOC operating procedures
Develop SIEM use cases for monitoring, investigative techniques, and health checks for
optimization
Focus on continual improvement of core functions of the SOC
Promote security education and awareness across the organization

QUALIFICATIONS AND EDUCATION REQUIREMENTS

Bachelors degree in business, computer science, information systems, engineering, or a
related discipline Â Masters Degree
KNOWLEDGE, SKILLS AND EXPERIENCE

7+ years of experience working in a SOC
In depth knowledge of SOC for cloud environments
Strong understanding of security principles and best practices
Ability to train others to configure and define use cases for SIEM tools
Experience with security tools and technologies, such as SIEM, firewalls, IDS, IPS, DLP, EPP,
Email Security gateway, etc.
Knowledge of TCP/IP and other network protocols (DNS, DHCP, HTTP, FTP, SNMP, SMTP,
RDP, SSH, etc)
Knowledge, Windows, Linux, IaaS, and SaaS logs
Excellent analytical and problem-solving skills
Self-motivated and results-oriented, agile mindset, with excellent interpersonal and
communication skills
Ability to work independently and as part of a team
Ability to work under pressure and meet deadlines
Prior experience working with startups in a dynamic environment and SaaS companies
would be an added advantage
CERTIFICATIONS (DESIRABLE, BUT NOT MANDATORY)
CISA. CISM, CEH, CISSP
AWS / Azure /GCP security certification (any)","Incident Response, SOC, SIEM, Security Operations Center"
Product Security Lead (LiDAR),Luminar Technologies,8 - 9 years,Not Disclosed,New Delhi,20 days ago,1,Less than 10,"Luminar Technologies is seeking an experienced technically hands-on senior manager, to be a Product Security Lead Engineer (LiDAR) reporting to the Director of Security Engineering, who can design, build, monitor and enforce the security processes and infrastructure for advanced LiDAR products within a growing US public company
The ideal candidate should have extensive experience in designing security solutions which protect information from threats, ensuring business continuity and regulatory compliance by collaboratively working across the different functions in the organization
Responsibilities
Build and lead a best-in-class product security program for Lidar, firmware, and Perception development initiatives
Partner with key stakeholders including: IT, Advanced manufacturing, LiDAR Product, Software, and Customer teams to ensure business outcomes are met on-time, on budget, in a safe secure manner
Work closely with Product & Software Perception teams as the primary security advisor and embedded security engineering subject matter expert on all product and project teams
Support internal & external audits as a subject matter expert, as necessary
Manage cybersecurity tasks and timing in overall project management plan
Manage the development of processes and work product content according to ISO/SAE 21434, including Item Definition, Cybersecurity Plan, TARA, Cybersecurity Concept, System, hardware and software Vulnerability Analyses, etc
Manage third-party contractors and/or junior engineers and security analysts developing and converting existing work products, as necessary
Support development of cybersecurity concept specifications and the implementation of embedded system risk treatments, including secure boot, secure flash and secure communications (using message authentication codes)
Partner with Legal and Supply Chain teams to develop, implement, and maintain a world-class supply chain security & resilience program for our core LiDAR & Perception product lines
Ensure compliance to secure coding standards
Support the planning and implementation of cybersecurity risk treatments in manufacturing and production, including strategy for key management as well as analyzing network security and other IT risk treatments via a manufacturing TARA
Support meetings and communication on cybersecurity content with customers
Work as part of a cross-functional team with other customer program members and roles to complete work products and implement cybersecurity risk treatments
Minimum Qualifications
Bachelor s of Science degree in Computer Science, Electrical Engineering, Cybersecurity, Systems Engineering, or a related field (or documented relevant work experience)
8+ years of managerial experience and documented technical proficiency in product security or a combination of general cybersecurity experience and hands-on technical experience with products in technology, automotive, or manufacturing sectors
Deep knowledge and proven technical proficiency in international standards and critical security technologies, to include: ISO/SAE 21434 & 2700X, NIST, cryptography, hardware- software interface security, ZeroTrust design & frameworks, product security risks and risk treatments
Deep domain expertise in implementation of basic product security risk treatments, including secure boot, secure flash, secure communications, including SecOC or MACSec
Experience with agile engineering processes
Deep system and software expertise and documented technical proficiency with product security & cybersecurity at a management and engineering level
Experience with other quality processes (ASPICE, ISO 26262, AUTOSAR)
Experience with agile engineering processes
Excellent interpersonal, verbal and written communication skills and ability to motivate others, drive collaboration, and quickly resolve conflicts
Enjoy working within a dynamic and continuously evolving environment
Strong problem-solving and troubleshooting skills, with the ability to diagnose and resolve complex technical issues
Ability & willingness to work in a 24/7 on-call capacity in emergencies across global time zones
Highly self-motivated and directed with attention to detail
Native-level professional English fluency required, additional language ability a plus
Valid passport with no restrictions on business travel to Luminar s areas of operation
Travel up to 10% (according to relevant national and international COVID-19 safety guidelines)
Preferred Qualifications
6+ years of general automotive engineering experience
Experience with cryptographic key management in a production environment
Experience with sensors and perception
Experience with trust anchors, e.g., Hardware Security Modules from multiple semiconductor vendors
Experience working with semiconductor and software suppliers on cybersecurity requirements
Experience working with cybersecurity service providers and contractors
Extensive experience in C++ for safety-critical applications; prefer ADAS or highly autonomous vehicle software experience.
Strong software engineering experience in vehicle safety critical embedded systems,
Demonstrated experience in embedded software testing as it pertains to automotive safety-critical software.
Experience in structural coverage of code - static and dynamic analysis .
Show out-of-box thinking and invent creative solutions for challenging problems.","Supply chain, C++, ISO, Coding, Project management, Agile, Network security, Firmware, Troubleshooting, Automotive"
Endpoint Security Associate Product Owner,Sony,3 - 6 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,223,"  This is a full time employee position based out of the Sony India Offices in Bengaluru, India.
This is an individual contributor role with a deep passion for the field of cybersecurity.
The person in this role is the primary IT security analyst, maintains a strong people network with the stakeholders, is conversant with key assets & their operations and is instrumental in the delivery of Endpoint Security functions globally.
[Primary Skills]:
Minimum experience of 5 years in the development and delivery of Endpoint Security strategy, roadmap, implementation and operations
Good knowledge of Operating Systems (Windows Servers&Clients, Linux Servers&Clients)
Good knowledge of Endpoint Security Tools (ie McAfee, FireEye, Trendmicro and Microsoft Defender)
Good knowledge of networking concept (routing, switching, proxy, firewall)
Understanding of common corporate IT issues
Must exhibit thought leadership in the cybersecurity space
In-depth knowledge of Agile processes and principles
Outstanding communication and presentation skills
[Good to have Skills]:
Previous working experience as an Agile Product Owner
Understanding of endpoint security controls, forensics, risk assessment and security metrics
Solid understanding of Windows & Linux security
[Responsibilities and Duties]:
Understand the existing security controls (including Endpoint Detection & Response, anti-malware and incident response)
Be continuously in touch with customers to understand the requirements
Maintain Demand Items, Epics, User Stories and Tasks for Operational&Engineering activities
Engage regional stakeholders to discuss the endpoint security protection and develop ideas & plans to improve security posture
Work closely with the Global Product Owner & stakeholders to translate the ideas & plans to agile constructs like Demand Items, Epics, User Stories
Work closely with the Global Product Owner & stakeholders to assess the value and develop business case
Be fluent in expressing the business case & its realization in the language of business value, security risk, financial risk, risk mitigation, assumptions, agreements, issues, decisions, dependencies, resources & skill needs
Work closely with the Global Product Owner to prioritize demand items & epics to ensure work focuses on those with maximum value and are aligned with customer strategy
Work with the Architecture Group to translate the demand items & epics to requirements for the architectural runway
Work with the Architecture Group in running experiments, proof-of-concepts, proof-of-value and in validating the results
Work closely with other Product Owners and bubble up global requirements & opportunities
Providing direction & guidance to the Agile development team throughout the project and create requirements
Ensure that the agile team always has an adequate amount of user stories prepared for subsequent task break-down & delivery
Adhere to the Scaled Agile Framework methodologies and tools that exists in the environment
Participate in daily stand-up of Compliance & Security release train and contribute to bi-weekly sprints
Participate in the development of IT security & compliance roadmap and to-be state
Along with other product owners, form the core group that provides thought leadership in the IT Security space
Along with other product owners, run the global & regional collaboration & innovation forums & exercises
Maintain regular communication with supervisor and continually update needs & priorities to the supervisor
Must maintain a positive & cordial relationship with all team members and stakeholders
Possess an assertive communication style, but be respectful to people & differences in opinion
Must be a good listener, but not be afraid to ask questions & seek clarifications
Be able to function in an environment where the team is virtual and geographically dispersed
Possess excellent analytical and problem-solving skills. Be able to think Big Picture
Possess fluency in English and excellent oral communication skills
Strong focus on continuous learning and improvement
Excellent organizational and time management skills
[Keywords]
Endpoint Security, Product Owner, McAfee, Microsoft Defender, FireEye, SentinelOne","Linux, Information security, Analytical, Risk assessment, Support services, Windows, microsoft, Operations, Firewall"
