Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
Sr. Web Cum Graphic Designer,Kbizsoft,1 - 3 years,Not Disclosed,Mohali,30+ days ago,1,49,"Extensive knowledge of Photoshop, Illustrator, Flash, Image Ready, and Fireworks
Good under standing of Websites and Web applications
Should have proven Flash experience
Design, development and maintenance of websites
Solid knowledge of user interface design and information architecture.
Ability to design wireframes is a plus.
Developing product demos, graphic optimization using Adobe tools
Candidate should have good visualization and execution skills.
Experience in designing websites using PHPWordpress.","User interface designing, Illustrator, Wordpress, Design development, PHP, Web designing, Photoshop, Adobe, Fireworks, Information architecture"
Senior Graphic Web Designer,Naval Publicity,2 - 5 years,Not Disclosed,Pune,30+ days ago,1,362,"&- Excellent designing skills, good visualization, creativity skills.

- Responsible for making layouts for Website, landing page, e-Mailers, Brochures, Catalogs and Posters

- Creating concept based layouts as per the brief understanding.

- Create images/emailers/blog illustrations/communication collaterals/social media posts/digital ads that identify a product or convey a message

- Develop graphics for product illustrations and website

- Create wireframes, storyboards, user flows, process flows and site maps to effectively communicate interaction and design ideas

- Establish and promote design guidelines, best practices and standards

- Ability to work /think independently, excellent design sense as well as ideation qualities.

- knowledge of branding principles, strategy & flair for out of the box ideation

- Should be able to manage entire Pre-Press work & excellent in image editing.

- Should be thorough with related software and execution of jobs

Qualification : B.A (Communication Design) / Diploma or Degree in Graphic Designing / BFA","Graphics, Graphic designing, Image editing, communication design, Web technologies, Social media, Design management, Management"
Senior Web / Graphic Designer,Coderea,2 - 4 years,Not Disclosed,Kolkata,30+ days ago,1,141,"Hands on experience in Mobile, UI Designer, Photoshop, coral draw , Dreamweaver, Web Designer , Bootstrap , Jquery, Javascript. , Responsive webdesign. Designs created should be very creative and user friendly.
Responsibilities
Interpreting the client s business needs and developing a concept/design to suit their purpose;
Demonstrating illustrative skills with rough sketches and aesthetics
Build and maintain a set of templates that can be easily reused across multiple customers
Work with the Account Manager and the client to agree an online marketing activity plan for a month
Strong regard for action and getting things done, both individually and with teams","Ui Designer, Illustrator, Web Technologies, Corel Draw, Web Designer, Html, Photoshop, Web Designing, Graphic Designer"
Senior Web Graphic Designer,Briskon Software,4 - 12 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,204,"Must be absolute creative with strong interpersonal skills and be able to find creative design solutions as per design problem and objectives.
Mandatory Skills : Figma, Adobe Suite like Photoshop, Illustrator, etc.
  Requirements :
Proven work experience as a web and graphic designer
Portfolio with design projects.
Working experience with image design tools like Figma, Adobe Suite like Photoshop, Illustrator, etc.
A keen eye for visual details.
Ability to meet deadlines and collaborate with team members
Responsibilities :
A senior web graphic designer should be responsible for generating clear ideas, concepts, and designing creative websites.
Create engaging websites, UI and UX and marketing collaterals for our domestic and international clients
Present ideas, prepare mood boards, wireframes, landing page design, abstract designs using Adobe XD, Figma, Photoshop, Illustrator efficiently
Designing graphic content, illustrations, and infographics
Managing graphic designs from conception to delivery
Reviewing junior designer drafts to ensure quality
Generating fresh concepts
Ensuring brand consistency throughout various marketing projects
Keep updated with industry developments
Any Graduate, BFA / MFA / BVC / MVC","Interpersonal skills, Web technologies, Illustrator, Creative designing, Tool design, Marketing collaterals, MVC, Photoshop, Adobe, international clients"
Senior Web / Graphics Designer,Dkor Web Services,2 - 5 years,Not Disclosed,Mohali,30+ days ago,1,13,"Looking for passionate thinkers concept visualisers for web graphic design. Create unique creative design for web, print, mobile apps and illustrations. Character design for gaming is a major advantage.
Extensive knowledge of user interface.
Good understanding of process flow.
Good Knowledge of HTML5, CSS jQuery.
Understanding of open source CMS.
Excellent written/verbal communication skills.","Graphics, Graphic designing, CSS, jQuery, Web technologies, html5, Creative designing, CMS, Open source, Gaming"
Web/Graphic & UX Designer,Mergerware.com,2 - 7 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,741,"Description
MergerWare is seeking a creative, thoughtful and customer-obsessed user experience designer to help us create the future of digital M&A platform.
Your primary focus will be to build product design that is intuitive, easy to use and customer-focused that provides a superior experience working in close collaboration with customers, business, product, technology, and design teams across locations.
You will get the opportunity to work on new emerging M&A platform for global markets hence your creativity and understanding global users mindset will be key to drive the product design.
Responsibilities
Technical & Professional requirements:
Minimum 2 years of web/Graphic design & UX design experience.,
The expertise of standard UX software such as Sketch, Photoshop, Illustrator, InVision, Basic HTML5, CSS3, and JavaScript skills.,
Should have experience in user-centred design (UCD), planning & conducting user research, user testing, A/B testing, rapid prototyping, usability and accessibility concerns,
Exposure to mobile-first and responsive design.,
Should have worked with customers for user research interviews & surveys.,
Translate concepts into user flows, wireframes, mockups and prototypes.,
Travel to the international location will be needed to meet and interview customers and different CXO to better understand user's challenges.
Ensure effective Design, Development, Validation and Support activities in line with client needs and architectural requirements.,
Ensure continual knowledge management.,
Adherence to the organizational guidelines and processes
Excellent communication and interpersonal skills, working with the staff at all levels. Good project/time management and problem-solving skills.
Skills: Sketch, Photoshop, Illustrator, InVision, HTML5, CSS
Qualifications
Degree / Masters in Graphic Design, Fine Arts, or related field
Able to supply an up to date portfolio of own work.
Any bachelors degree with relevant design work experience.","User research, Graphic designing, PDF, Illustrator, Javascript, Product design, Customer support, Photoshop, Fine arts, CSS3"
Design Internship,PREMIER BADMINTON LEAGUE (PBL),2 months duration,Unpaid,New Delhi,30+ days ago,1,97,"Percpktika Brand Lab is a Product Development startup which supports and develops products guiding social innovation. We are looking for smart and talented interns who are capable of working from Delhi or remote and submitting results. At PBL we have an efficient training process which provides resources to grow and nurture your talent.

The selected intern(s) will work on following during the internship:

1. Designing User Interface.
2. Experience planning and flow.
3. Product Branding and Designing.
4. Marcom designing
5. Package and Product Designs

Time : 1-2 Months","Training, process, Intern, talent, Time, Product branding, Lab, Internship, WHO, Flow"
WEBSITE DESIGNER,Easy Solution,No fixed duration,Unpaid,New Delhi,30+ days ago,1,1584,"Required Skills / Job Responsibility
HTML, CSS, JAVASCRIPT, JQUERY, BOOTSTRAP,
PHP, PHOTOSHOP, CORELDRAW, ILLUSTRATOR
Photoshop and SEO is must
FRESHERS AND INTERNS ALSO CAN APPLY ON THE SAME","jQuery, Intern, Illustrator, Corel Draw, Javascript, PHP, HTML, bootstrap, Photoshop, SEO"
Design Internship,Ockypocky,No fixed duration,Unpaid,New Delhi,30+ days ago,1,Less than 10,"1) Artwork creation: brochures, adverts, flyers, business cards and other marketing collateral and preparing artwork for print where necessary
2) Designing and producing highly creative, impactful presentations for new business pitches and client presentations
3) Create e-shot designs for e-marketing campaigns
4) Create e-shot designs for e-marketing campaigns
5) Design or adjust artwork and sales documents in line with brand guidelines
6) Effectively manage multiple briefs at a time, prioritising where necessary and providing
7) Work with sales and other internal departments to understand their needs
8) Think creatively, generate new ideas, designs and concepts
Online marketing:
1) Update website with news items, vacancies and other content via the web content management system highly organised individual who can manage several projects at once. They will also have the desire to come forward with new ideas and contribute to the bigger picture.
2) Assist with writing of press releases, trade articles and case studies
Key Requirements
1) Adobe CS - InDesign, Illustrator Photoshop
2) Microsoft Office in particular Microsoft Word, Excel and PowerPoint
3) Experience of working in a graphic design or marketing role
4) Hands-on, self-motivated and naturally organised individual
5) Creative with good attention to detail
6) Strong time management skills and the ability to meet deadlines
7) Proactive, task driven and positive attitude
8) Good interpersonal and communication skills
9) Ability to work independently as well as part of a team","Adobe Premiere Pro, Illustrator, Online marketing, Marketing campaigns, Content management system, Web content management, E-marketing, Photoshop, Adobe, Internship"
Designing Artist / Illustrator cum designer,Bode Animation,0 - 3 years,Not Disclosed,Chennai,30+ days ago,1,731,"Should have good free hand drawing and illustrator software skill.

Should have good creativity and able to visualize the concepts.

Should be a good visualize and expert in free hand drawing skills.

Flash & Illustrator working knowledge is mandatory.



Skill sets: Flash & Illustrator, Photoshop, Dreamweaver, Corel draw and hand drawing.","adobe premier, dreamweaver, skill, drawing, photoshop, designer, corel draw, illustrator, free hand, flash"
Junior Visual Designer - Bored Markers,Bored Markers,0 - 2 years,Not Disclosed,New Delhi,30+ days ago,1,104,"Work under the Visual Designer.
Support visual design for creative projects across disciplines including print, experiential, mobile, digital, and social media.
Research the current trends in design and marketing.


Proficient in Adobe Creative Suite.
Excellent design, typography and layout skills.
Proficient command of English Language.
Completed or currently enrolled in a Bachelor s/Master s program. Preferably with a communications/design background
Personality :
Must have a sense of humour.
Must be confident and a self-starter.
Shouldn t be a prick.
Pushes creative boundaries by constantly pursuing new concepts approaches, and bring new ideas to the table.","Printing, PDF, adobe creative suite, Social media, HTML, Research, Visual Design"
Fashion Designer Intern,Darzi On Call,No fixed duration,Unpaid,New Delhi,30+ days ago,1,1211,"Degree/ Diploma in fashion designing from a reputed institution with excellent communication skills, knowledge of Fabrics, Trends, Construction process Client dealings. Freshers are welcome.","Construction, Intern, Fashion designing"
Sound Designer,Rethinking The Future,0 - 1 years,Not Disclosed,New Delhi,30+ days ago,1,72,"We re seeking a Sound Designer to join our creative team to work on a variety of content on architecture which largely contains a compilation of tracks for the Explainer Videos that goes well with the mood of the video. It involves mix of music tracks, voice overs (done by voice over artists), and sound effects. As a Sound Designer, you will play an important role in our content team creating content for RTF Website and Social Media Channels. You will also support and develop new processes to drive operational excellence within the Editorial Team.
What you ll do:
Research and Selecting music tracks, finding sound effects that goes well with the activities/ movements/ transitions in the video, and coordinate with the graphic and video editing team.
Execute projects in compliance with brand standards
Collaborate with video editors, graphic designers, and creative team to deliver the best sound design
We d love to hear from you if you have:
Experience in Adobe Creative Suite
Passion about Architecture Design a plus
Photo, motion, and/or video experience a plus
Portfolio demonstrating a variety of projects
Comfortable collaborating as well as working independently
Exceptional written and verbal communication skills","Retail, Operational excellence, Architecture, Compliance, adobe creative suite, Social media, Architectural design, Video editing, Internship"
Interior Designer / Architect - Outsourcing - New Delhi (East),Mindbank Consultants,0 - 5 years,3-7 Lacs P.A.,"New Delhi,Delhi",27 days ago,50,420,"Role & responsibilities
Working on Designs of the projects given mainly from outside of India, Working on the software given below

There are 3 categories
1. Autocad,Photoshop and Sketcup
2. BIM/Revit
3. 3 D Interior Designing software-



Preferred candidate profile
B.Arch
B.Sc Interior
Diploma (Architectural or Interior)
B.Tech- Civil (Minimum 3 Years exp required in Interior or Architectural Projects)

Perks and benefits
Rs. 3 Lakh/Annum - 7.5 Lakh/Annum
5 Days Working","Interior Architecture, Interior Decoration, Architectural Design, Interiors, Interior Designing, Architecture"
Visual Designer -Digital Health Startup,Benovymed Healthcare,0 - 4 years,Not Disclosed,Gurgaon/Gurugram,30+ days ago,1,60,"Pre-sales / Pre-Marketing Product Material, an exhaustive range of Artwork related to Product Launch Material for Digital and Physical Launch

The exact Job Role, designation compensation Package will be depending upon your domain expertise.

3) Qualification:

Graduate with a relevant Degree in /Communication Design / Product Design from NIFT/ NID Fresher will also work with Industry experience.

4) Experience:

At least 0 - 4 Years of hardcore working Industrial experience from NIFT / NID Passed Out and with experience in Visual Communication Design ( Graphics Design ) in Pre-sales / Pre-Marketing Product Material, an exhaustive range of Artwork related to Product Launch Material for Digital and Physical Launch.","Product launch, Graphics, Backend, communication design, Pharma, Presales, Healthcare, Product design, Outsourcing, Research"
Concept Designer,DART PRIVATE LIMITED,0 - 2 years,Not Disclosed,Faridabad,30+ days ago,1,66,"As a Concept Designer at DART, you will be an integral part of our innovative and dynamic design team, responsible for creating captivating and cutting-edge space concepts that align with our clients visions and objectives
Your role will involve conceptualizing and strategizing unique retail experiences that not only meet client requirements but also push the boundaries of creativity and functionality
You will be expected to deliver compelling design solutions that resonate with consumers and drive business growth for our clients
Key Responsibilities
Design Concept Development: Collaborate with the project team to interpret client briefs and translate them into compelling and feasible space design concepts. Ensure that designs reflect the brand identity, values, and marketing objectives of the client.
Strategy Formulation: Analyze client requirements and market trends to develop effective strategies that optimize the spaces functionality, customer flow, and overall user experience. Implement innovative and practical ideas that set our designs apart.
Ideation and Innovation: Cultivate a culture of innovation by regularly brainstorming and exploring new design ideas, technologies, materials, and spatial concepts. Strive to bring fresh and forward-thinking approaches to each project.
Client Presentations: Prepare visually engaging and informative design decks that showcase the proposed concepts and strategies. Articulate the technical aspects of the design to clients effectively and address any queries or concerns they may have.
Market Research: Stay abreast of the latest design trends, consumer behavior, and industry developments. Conduct in-depth market research to understand emerging technologies, materials, and best practices to incorporate into our designs.
Technical Expertise: Possess a strong understanding of space design technicalities, such as layout planning, fixture design, lighting, and signage. Collaborate with technical teams to ensure that designs are feasible and can be implemented successfully.
Brand Alignment: Ensure that each concept aligns with the clients brand identity and storytelling. Incorporate the brands ethos into the design to create a cohesive and immersive customer experience.
Project Collaboration: Collaborate effectively with cross-functional teams, including architects, graphic designers, and project managers, to deliver integrated and comprehensive solutions.
Requirements
Bachelors degree in design, Interior Designor or related field.
Proven experience in space design, experiential design, or related fields with a strong portfolio showcasing innovative and successful design concepts.
Proficiency in design software, such as PhotoShop, Figma etc
Excellent communication and presentation skills to effectively convey design ideas to clients and internal teams.
Strong knowledge of current design trends, materials, and technologies.
Ability to multitask, work under pressure, and meet project deadlines.
Exceptional creative thinking, problem-solving, and attention to detail.
A passion for creating exceptional space design experiences and staying ahead of industry trends.","Retail, Software design, Concept development, Strategy formulation, Conceptualization, Market research, Customer experience, Layout planning, Photoshop"
Intern - Video Editor cum Motion Animation Designer,Crystal Hues,No fixed duration,Unpaid,New Delhi,30+ days ago,1,21,"Intern - Video Editor cum Motion Animation Designer Intern - Video Editor cum Motion Animation Designer Work From Home
Ensure that equipment for a shoot is present and working.
Plan the shoot with the creative team and the client.
Edit footage in Pre and post-production.
Direct other camera operators so that the needed footage is acquired.
Must have commitment to deadlines and be open to flexible working hours
Capture and process images until you achieve desired results
Constantly improve image quality using various editing methods
Use and maintain modern and traditional technical equipment (cameras, lenses etc)
Arrange objects, scenes, lighting and background to adhere to specifications
Archive photographic images and maintain database
Maintain an in depth understanding of photographic best practices and procedures
Responsibilities: Requirements:
Videographer and Photographer + Adobe premiere pro + Photoshop
Thank you for apply. we will get back to you soon.","Post production, Usage, Adobe Premiere Pro, Intern, Video Editor, Animation, Archiving, Database maintenance, Photoshop"
Video Designer Animator ( Intern ),Aqugen,No fixed duration,Unpaid,New Delhi,30+ days ago,1,56,"Preference would be given to candidates having knowledge of Video designing/making.
Must have expertise in editing/designing software (Photoshop, AfterEffects, PremierPro, InDesign, Illustrator).
Create highly engaging animations for a diverse array of media, including smart phones, tablets and the web or any other digital platforms.
Assist in the creation of animation storyboards.
Encoding, converting and editing videos and adding effects/elements to enhance motion graphics.
Input music, dialogues, and graphics into pre-made videos.
Should have experience in making 2D animated videos.
Ensure logical sequencing, quality and smooth running
Effectively communicate creative ideas, as well as troubleshoot and provide solutions.
Remain flexible with design changes and creative direction if/when modified by clients, producer or Creative Director.
Skill(s) required:
MS-Office, Adobe After Effects, Adobe Premier Pro, Adobe Photoshop/ Illustrator, English Proficiency (Spoken) and English Proficiency (Written)","Animator, Intern"
Website Designers,Dimension India Network (DIN),0 - 3 years,Not Disclosed,Delhi,30+ days ago,1,347,"Madness. Because that s is what every great idea is all about. Being different, innovative, away from what everyone else deems normal. And when you harness this very madness and give it direction. Make it work for you. Or in other words control it, what you get is a great design. Design that s not just stands out due to its sheer innovativeness, but also is focuses to appeal to your target segment. And it s this very controlled madness that we thrive for.

Are you ready to add some controlled madness to your career

We are driven by our people and we drive them too! A search is always on for creative web designers who can think out of the box - can you

Skills: Strong in Dreamweaver / HTML, Photoshop, Web Site Layouts and Flash

Qualification: Diploma in internet/ Multimedia from a reputed Institute

Profile: Designing world class web designs and flash animation for our US and European clientele.","Flash animation, Web technologies, HTML, Photoshop"
Industrial Designer,Design Factory India,0 - 1 years,Not Disclosed,"Noida,Uttar Pradesh",22 days ago,1,53,"Key Responsibilities :
1. Designing interactive installations for different museum and exhibition projects.
2. Material Selection
3. Problem Solving

Qualification:
1. Bachelor's degree in Design, Architecture or a related field.
2. Proficiency in 3d modelling, rendering and visualising.
3. Detail-oriented and highly organized.","Material Selection, Industrial Design"
Junior Interior Designer,Chalk Studio,0 - 4 years,Not Disclosed,Gurgaon/Gurugram,30+ days ago,1,329,"  We are looking for a Junior Designer to create engaging designs according to requirements. You will work under the supervision of a Senior Designer to produce high-quality work. In this role, you should be highly creative and have a sharp eye for detail. Your goal is to create impactful designs that capture and promote our studios vision.
RESPONSIBILITIES
Produces sketches, drawings and floor plan to illustrate concepts and finalized projects using computer aided design (CAD), hand drawing skill and detailed drawings.
Create idea board to communicate design concept to client.
Work with senior interior designer to define project requirements and develop design criteria.
Define project requirements and schedule during the brief . Strong understanding and demonstrated aptitude of design principle.
Excellent portfolio of previous work.
Research and follow industry changes, evolutions and best practices.
Furniture Detailing.
Vendor Co-ordination
Making BOQs (Civil + Furniture)
Procurement from market.
SKILLS
Creative talent, imagination and eye for detail.
Registered diploma or degree in Interior design or Architecture.
Good knowledge of Auto-CAD, google SketchUp, In-design Photoshop.
Good Knowledge in layout, color, lighting, materials selection, custom furniture and all installations.
Basic knowledge of MS-Office.
Excellent communication skills.","Procurement, Architecture, AutoCAD, Google Sketchup, CAD, Photoshop, MS Office, Interior designing, Vendor coordination"
"Design Illustrator - Interns, Part Timers, Freel",Fittractive,No fixed duration,Unpaid,Silchar,30+ days ago,1,94,"Tasks:
1. Handling orders
2. Coordinating with customers
3. Visiting customers personally and taking 29 measurements
4. Understanding the requirements of customers
5. Perceiving body type of customers
6. Reporting data to designers
7. Coordinating with designers for completion
8. Visiting customer for actual design delivery
9. Taking reviews
10 Recording every process.
So, in short, this process is not just about creativity but also about learning
1. Management skills
2. Customer cordination for premium designs
3. Designer coordination
4. Lead time for the whole process
5. Understand what is trending in the market and being sold.
 ","Intern, Illustrator, Management"
Intern - Social Media Design,ONE Impression,No fixed duration,Unpaid,Gurgaon/Gurugram,30+ days ago,1,Less than 10,"As an Social Media Design Intern at One Impression, youll be responsible for handling the OneClub verticals Instagram page by crafting visually compelling content that drives engagement, grows our Instagram following, and enhances our brands presence
Your role will focus exclusively on Instagram, making it essential to understand the platforms unique design requirements and trends
Responsibilities
Visual Content Creation: Develop visually stunning and engaging content exclusively for Instagram, including graphics, images, videos, stories, reels, and carousels.
Brand Aesthetics: Ensure all Instagram content aligns with our brand aesthetics and maintains a consistent look and feel.
Instagram Strategies: Collaborate closely with our social media strategists to implement and enhance Instagram-specific marketing strategies.
Hashtag Strategy: Research and implement effective hashtag strategies to increase the discoverability of our content.
User Engagement: Encourage user engagement through interactive and visually appealing posts, stories, and other Instagram features.
Trend Identification: Stay up-to-date with Instagram trends, updates, and features, integrating them into our content strategy when relevant.
Analytics and Optimization: Analyze Instagram Insights to track the performance of content and make data-driven decisions to optimize our Instagram presence.
Qualifications & Skills
Proven experience as a Social Media Designer with a specific focus on Instagram.
Proficiency in graphic design software (eg, Adobe Creative Suite, Canva).
Strong knowledge of Instagrams visual requirements, including dimensions, aspect ratios, and file formats.
Exceptional creativity and artistic skills with a strong eye for detail.
Ability to adapt quickly to Instagram algorithm changes and trends.
Strong communication and collaboration skills.
Knowledge of Instagram ad creation is a plus.
A portfolio showcasing your Instagram design work is required.
Education: A degree in graphic design, visual arts, or a related field is preferred but not mandatory.","Graphics, Content strategy, Graphic designing, Software design, Campaign management, adobe creative suite, Social media, design intern, Analytics"
Interior Designer (Intern),MB Informatics,0 - 1 years,Not Disclosed,"Gurgaon/ Gurugram,Haryana",30+ days ago,1,170,"We are looking for an Interior Designer (Fresher).

Location: Sector 109, Gurgaon","interior decoration, Fresher, Internship, Interior Designing"
Embedded Hardware Design Engineer,Copeland,0 - 4 years,Not Disclosed,Kolkata,30+ days ago,1,2312,"Candidate will be a part of Hardware Design Team in Embedded Center of Excellence (ECoE) Group and will be responsible for Electronic Product Design for various Business Units.
Organizational Position:
Senior Engineer - Hardware Design, Grade B3/B4 reports functionally to Team Leader/Technical Leader Embedded Center of Excellence (ECoE) at Emerson Innovation Center- Pune.
Responsibilities:
Positions main responsibility would be to enhance existing and/or develop new hardware designs/technology that enables the launch of new products.
Understand customer requirements and communicate them to cross-functional teams, and act as the liaison for program activities as appropriate.
Provide technical solutions to customer problems
Review project deliverables to ensure quality levels are met
Develop and control the schedule and direct the work in order to effectively manage time.
Provide regular updates on development and support activities.
Follow the defined processes and follow the Hardware Development Life Cycle Model
Review technical concepts of all electronics projects including equipment specification and design.
Provide appropriate resolution of issues which are being faced and ensure smooth execution
Qualifications:
Requires a minimum of a Bachelor s/Master s degree in engineering in electronics /Electronics Telecommunication/Industrial Electronics/ Instrumentation.
Skills Required:
Total relevant work experience: 8+ years.
Extensive experience of full Hardware development life cycle including requirements management, design, development, verification validation, qualification certification testing in Electrical / Industrial applications.
Work with cross functional teams provide solutions.
Should have expertise in developing high speed mixed signals circuits.
16/32 bit micro-controllers and high speed peripherals based designs.
Sound experience of linear / Switched Mode Power Supplies
Hands on experience on various Communication protocols like RS232, USB, SPI, I2C, Ethernet, etc
Hands on experience in defining the system / subsystem specifications, designing the architecture and requirements for complex systems.
Sound experience on simulation tools like PSpice, LTSpice, Model Sim, etc
Strong knowledge of EMI / EMC certification and environmental compliances - UL /IEC /RoHS /REACH etc
Experience collaborating with local / global suppliers for prototype developments, external labs for testing etc
Good knowledge on PCB design guidelines for SI, high speed design EMI/EMC.
Sound leadership, interpersonal and communication skills.
Experience in developing production F unction C ircuit T esters (FCT and ICT)
Experience in developing functional and fault injection test plans.
Experience in Hardware testing and troubleshooting of circuit boards.
Expertise in electrical control panel wiring and prepare the drawings.
Strong analytical skills.","EMI, Simulation, USB, Hardware design, Ethernet, Telecommunication, Instrumentation, EMC, Troubleshooting, PCB designing"
Pandemic Workspace Design,Office Banao,0 - 3 years,Not Disclosed,Gurgaon/Gurugram,30+ days ago,1,125,"Lead on our visual brand identity and enhance our illustrations, iconography and graphics for our marketing collateral.
Come up with campaign ideas to drive awareness
Come up with new and exciting ideas to enhance the brand, including planning and developing the visual design system and pattern libraries.
Understand our marketing initiatives, product positioning and target audience. Translate our objectives into beautiful, digestible collateral for campaigns across the web, social, email and events.
Design brand elements, graphics, editorial layouts and applications for web, desktop and mobile.
Coordinate and review the work of junior designers, agencies or freelancers as needed.
Skill Set
0-3 years of professional design experience at a marketing, design or advertising agency, or on the design team of a technology company.
Clear understanding of design patterns, colour theory, typography, illustrations and iconography & strong grasp of visualising data.
A good grasp of how to structure information well and churn out gorgeous interfaces for web and mobile.
The ability to generate clear ideas, concepts and design of creative assets from scratch to finish.
Thorough knowledge of the latest standards, changes and trends in visual and graphic design.
Expert skills in graphic design tools like Adobe Illustrator, Photoshop, InDesign and Figma.","Graphics, Graphic designing, advertising agency, PDF, Illustrator, Tool design, Photoshop, Advertising, Analytics, Visual Design"
Associate Design Engineer,Pennsummit,0 - 5 years,Not Disclosed,New Delhi,30+ days ago,1,579,"Responsible for helping engineering team for preparation of bid quotations
Creation of fabrication drawings from engineering calculations and sketches provided by Project Engineers using 3D modelling tools.
Preparation of complete bill of materials, packing lists and other documents supporting the final engineering package.
Utilization of engineering specifications based on customer requirements for designs and fabrication drawings.
Preparation of DXF s and CNC cuttings as required using nesting applications.
KNOWLEDGE:
Diploma/Degree in Mechanical Engineering or related work experience
Understanding of structural design, detailing.
Understanding of common engineering and drafting procedures
Working knowledge of AutoCAD, AutoDesk Inventor 2016 or higher is preferable.
Working knowledge of MS Office is must.
SKILLS
Excellent written and verbal communication skills
Time management skills
Strong inter-personal skills
CADD / CAM Program Skills
Math and analytical skills
ABILITY
Ability to demonstrate accuracy in multiple tasks
Process basic engineering tasks
Utilize information to create drawings
Read and interpret drawings/blueprints","Fabrication, Analytical skills, Autodesk Inventor, Structural design, Interpersonal skills, AutoCAD, Time management, Packaging, MS Office, Cam"
Photoshop Designers,Dimension India Network (DIN),0 - 3 years,Not Disclosed,Noida,30+ days ago,1,525,"Job Description :

Skills: Good working knowledge of Adobe Photoshop.

Qualification: Any Graduate with knowledge of Adobe Photoshop.

Profile: Working on image processing using Adobe Photoshop. We have various assignments that you will be assigned to work upon as part of a team.","image processing, skills, qualification, be, adobe photoshop, graduate, part, working, communication skill, knowledge"
Website Designers,Dimension India Network (DIN),0 - 3 years,Not Disclosed,Delhi,30+ days ago,1,290,"Madness. Because thatrsquos is what every great idea is all about. Being different, innovative, away from what everyone else deems normal. And when you harness this very madness and give it direction. Make it work for you. Or in other words control it, what you get is a great design. Design thatrsquos not just stands out due to its sheer innovativeness, but also is focuses to appeal to your target segment. And itrsquos this very controlled madness that we thrive for.



Are you ready to add some controlled madness to your career?



We are driven by our people and we drive them too! A search is always on for creative web designers who can think out of the box - can you?



Skills: Strong in Dreamweaver / HTML, Photoshop, Web Site Layouts and Flash



Qualification: Diploma in internet/Multimedia from a reputed Institute



Profile: Designing world class web designs and flash animation for our US and European clientele.","dreamweaver, multimedia, website, web, flash animation, web site, harness, html, photoshop, diploma"
Designing Artist / Illustrator cum designer,BodeAnimation,0 - 3 years,Not Disclosed,Chennai,30+ days ago,1,290,"Designing Artist / Illustrator cum designer

Should have good free hand drawing and illustrator software skill.
Should have good creativity and able to visualize the concepts.
Should be a good visualize and expert in free hand drawing skills.
Flash & Illustrator working knowledge is mandatory.

Skill sets: Flash & Illustrator, Photoshop, Dreamweaver, Corel draw and hand drawing.","dreamweaver, free hflash, drawing, premier, photoshop, designer, corel draw, ado, designing, illustrator"
Intern - Video Editor cum Motion Animation Designer,CHL Localization,No fixed duration,Unpaid,Noida,30+ days ago,1,27,"Ensure that equipment for a shoot is present and working.
Plan the shoot with the creative team and the client.
Edit footage in Pre and post-production.
Direct other camera operators so that the needed footage is acquired.
Must have commitment to deadlines and be open to flexible working hours
Capture and process images until you achieve desired results
Constantly improve image quality using various editing methods
Use and maintain modern and traditional technical equipment (cameras, lenses etc)
Arrange objects, scenes, lighting and background to adhere to specifications
Direct participants
Archive photographic images and maintain database
Maintain an in depth understanding of photographic best practices and procedures
Requirements:
Videographer and Photographer + Adobe premiere pro + Photoshop","Post production, Usage, Adobe Premiere Pro, Intern, Video Editor, Animation, Archiving, Database maintenance, Photoshop"
Assistant Designer / Assistant Art Editor,Dorling Kindersley (DK),0 - 2 years,Not Disclosed,Noida,30+ days ago,1,608,"Roles and Responsibilities:
Maintain high creative and technical design standards for your work.
Follow and adhere to schedule, workflow, and brief for all your work.
Carry out a range of design tasks as and when required, for example:
With guidance, design spreads in accordance with the project s design brief.
Help with picture research, picture management, and archiving.
With guidance, carry out technical tasks.
Maintain high standards of creativity and quality at every stage of the process.
Respect, set down, and preserve the DK Way in every project as work progresses.
Manage own workload and organize work to meet deadlines.
Maintain excellent communication channels with entire book team for duration of project.
Close contact on a daily basis with all internal departments and when necessary external suppliers, authors and external editors.
Required skills:
Computer literacy in design-related software InDesign, Photoshop, Illustrator.
Basic design skills.
Well versed with the features and usage of Mac OS.
Excellent communication and interpersonal skills.
Excellent creative and visual sense.
Excellent technical awareness.
Basic understanding of the copy/editorial processes of a book.
Desired candidate profile:
Qualification Bachelor s/Master s degree in Graphic Design, Communication design, or Fine Arts.
Experience 0 to 2 years of experience (preferably in publishing/media).","Graphic designing, communication design, Publishing, Illustrator, Workflow, Archiving, Photoshop, Fine arts"
Design Engineer,Spectra Overseas,0 - 1 years,Not Disclosed,"Rajkot,Gujarat",15 days ago,5,118,"Knowledge of computer-aided design (CAD) software, such as AutoCAD, SolidWorks, and NX, is necessary
Good Knowledge of mechanical design, manufacturing processes, material & their behavior
Past experience with product design preferable

Required Candidate profile
Determining the product requirements, including researching target audience, usage of product and functionality
Developing manufacturing processes, and interacting with operations teams","Design Engineering, Mechanical Design, 3D Modeling, Solid Works"
