Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
DBA - IT Consultant,Xanika Infotech,6 - 10 years,Not Disclosed,Noida,30+ days ago,1,66,"You will be responsible to drive continuous improvement in order to increase operation, availability and efficiency. Infrastructure landscape re-architecture and new technology adoption is another important part. Global thinking and a strong customer focus are essential within the new Enterprise Cloud Services program. Your role will be Database Administrator driving critical topics related to Incident Management, Problem Management, High Availability, Disaster Recovery, Backup Restore.
Requirements
Six to Ten years of work experience as Database Administrator in Global Operations team primarily on SAP HANA and ASE Database Platforms.
Exposure to the automation tools /scripting or processes DB installations and upgrade, Planning, setup and implementation.
Providing technical expertise and support in optimizing and tuning of Systems. Performance Optimization.
DB Concept on Security, Backup and recovery strategies, performance tuning, System Copies, high availability and disaster recovery strategy, export-import, replication is must.
Organize / Structure day2day documentation Willingness to take on call duty/Weekend tasks.
SAP Basis knowledge are preferred. Additional experience of working in Public Cloud Domains like Microsoft Azure, AWS and GCP.","global operations, Performance tuning, GCP, Export import, Disaster recovery, Problem management, SAP Basis, Incident management, Continuous improvement, Database Administrator"
Sr. DBA,Essenware,4 - 6 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,224,"Excellent in App DBA work
Proficient in database migration activities
Should be having knowledge on Oracle 12c, 19c dbs
Excellent in RAC multi tenant architecture
Excellent debugging skills of performance tuning activities
Performance Optimization is must
Excellent communication skills
Oracle Golden Gate is must","Performance tuning, Architecture, RAC, Debugging, Database migration, Database administration, Performance optimization, Oracle"
Oracle Database Developer,SRS Infoway,8 - 13 years,Not Disclosed,"Greater Noida,Uttar Pradesh",22 days ago,1,54,"We have a offer for Oracle Database Developer Permanent role
Total exp: 8-13
Relevant exp:8+
Skills : Oracle Database Developer, Plsql, Mysql, Data Migration,oracle Core DBA
Greater Noida","Oracle Database Developer, Data Migration, Mysql, Plsql, oracle Core DBA"
Senior Apps DBA,Expora Database Consulting Services,6 - 9 years,Not Disclosed,Noida,30+ days ago,1,56,"EBS Administration - 1 ( EBS Install, configuration, patching, Upgrade, Migration)
Experience in Windows and Linux
Experience in OCI migration
Any Degree (However BE/Btech/MCA/BCA would be preferred)","PDF, Linux, EBS, Windows, Apps DBA"
Database Administrator,Siemens,2 - 5 years,Not Disclosed,Chennai,26 days ago,1,561,"Must have extensive experience as a Production support DBA on Oracle andPostgreSQL Databases on Linux Operating system.
Be able to diagnose in real time bottlenecks, handles database servers/resourceutilization problems.
Develop scripts to automate functions, processes, and monitor databaseperformance.
Demonstrate extensive expertise in performance tuning including bothquery and database optimization.
Able to provide solutions covering database structural requirements,data security, data privacy, data governance, metadata management,multi-tenancy and hybrid workload management across various platforms, spanningon-premises and Cloud based deployments.
Strong understanding across Cloud and infrastructure components likeserver, storage, network, data, Tools, and applications.
Must be self-motivated and able to work independently and as part of ateam based on the business requirement.
Good to have hands on experience in System and Applicationtroubleshooting, No-SQL Databases , Bigdata Analytics and cloud services

Use your skills to move the worldforward!
Minimum of 3+ years hands on experience in database administration andPerformance troubleshooting in oracle and PostgreSQL databases.
Oracle and PostgreSQL Database Installation, Migration, Upgrade andPatching.
Proficient in programming solutions with shell scripting, Python, SQL,PL/SQL, PL/PGSQL, PSQL, Stored Procedures, functions, views, triggers,Performance tuning and DevOps process
Good knowledge in Backup Restore strategies: Datapump,Export/import, Hot backup, RMAN, Dataguard, OEM and AWR reports.
Skills and Qualifications
Database Technology: Oracle (From version 11c to 21c), PostgreSQL (fromversion 11 to 15) and MySQL Database
Programming skills :SQL/PLSQL/PSQL/ PL/PGSQL, shell script, Stored Procedures, functions, triggers,PowerShell, and python
Database Tools : OEM,RMAN, Data guard, SQL Developer and PGADMIN
Operating systems : Linux","Performance tuning, Linux, Production support, MySQL, Shell scripting, PLSQL, Oracle, Troubleshooting, SQL, Python"
Oracle DBA - Immediate Joiners - Remote - Night Shift,Proarch It Solutions,7 - 12 years,Not Disclosed,"Hyderabad/ Secunderabad,Telangana",26 days ago,1,475,"Description
Extensive experience as an Oracle Database Administrator working on large to very large databases and in 24*7 systems.
Sense of Database Architecture
Migrating databases across servers and platforms
Expertise in Performance tuning, Database tuning, troubleshooting and database upgrades or Shell Scripting.
Performs installations, upgrades and patching, backup and recovery, performance tuning, security, monitoring and configuration.
Monitors and ensures the day-to-day administration and maintenance of Oracle customer production databases, ensuring that the databases are available, performing properly and safe.
Good in Backup and Recovery skills.

Please note:
Shift timings 6PM to 3 AM (Night shifts), need to be available for extended work hours and stretch during weekends.
This is permanent work from home opportunity
We are looking for immediate joiners.

Requirements
Oracle 19C
Performance Tuning
Shell Scripting/ Python
Patching
Backup and Recovery","scripting, Multitenancy, performance tuning, Migration, Oracle Cloud Infrastructure"
HCL is hiring For Azure SQL DBA,HCLTech,9 - 14 years,Not Disclosed,"Chennai,Tamil Nadu",30+ days ago,1,222,"Greetings from HCL!!

Please find below job details.
Role: SQL DBA
Work Location- Chennai
Working Model (Hybrid/Remote/ WFO) - Hybrid (3 days a week)
Shift Timing - US Shift(EST)
JD:
Provide administration of database systems including installation,
Work and support on upgrades, configuration, consolidation, monitoring, tuning, and maintenance
Maintain detailed documentation of the SQL Server environment.
Having min of 3 years of Experience in SQL Azure
Implement database backup.
Hands on experience on disaster recovery and high-availability solutions
Maintain reporting and data integration processes using SSRS and SSIS
Extensive knowledge on break fix / performance issues.
Develop custom database objects (T-SQL scripts, stored procedures, tables, views, functions
Having hands on knowledge on PowerShell Script / Python Scripting
Having hands on knowledge on Replication issues


If you are interested please share your resumes to jyothiveerabh.akula@hcl.com","T-SQL, Azure, SSRS, SSIS, SQL DBA"
Sr . SQL DBA,Vgosh Info,7 - 10 years,Not Disclosed,Chennai,30+ days ago,1,175,"Mandatory skills - the absolute minimum skill level required for the candidate to be considered:
Preferred skills - the ideal skills you would like the candidate to have:
Any other important information:
Behavior and abilities:
  TECHNICAL ENVIRONMENT
Year of experience:
7 - 10 years in Infra, min. 3 years in Db Administration
As a member of the Infrastructure Shared Services, the Database Administrator will represent his/her department towards the Business Units and project teams and will assure a determining role in the management, support, maintenance, implementation, administration and lifecycle management of SQL Server platforms.
He/she will be positioned as a level 3 in the organization, using his/her expertise for level of escalation in case of incidents and for the contribution in the qualification of new solutions, assisting in the deployment.
The role is providing day to day operational support for existing infrastructure services and users of those services, and for project based work to the development and deployment of new infrastructure services.
This person must have deep knowledge in Microsoft SQL Server technologies and must be able to lead, operate and continuously improve the environments distributed across 600+ remote locations throughout EUROPE, Asia, US, Latam and Canada.
Maintain under operational conditions the SQL Server Infrastructure in respect of the Support processes
Build, deploy and administer/manage the current and future SQL Server platforms.
Senior level of operational support on: - Troubleshooting, incidents and problem management, - Reporting and communication.
Pro-active in ensuring stability, response time, operational consistency and life cycle over the SQL Server databases.
Implement automation via scripting
Ensure appropriate documentation, including procedures for level2 and level 3 support.
Handle PostGre and/or MySQL technology support
Contribute to search and qualification of new solutions with Technical Architecture teams and Design Teams
Provide monthly reports on activity, quality and performance
SQL LANGUAGE: Fluent, trained with complex join, T-SQL programming, SQL Agent Jobs, linked_servers
SQL Server: comfortable with large databases, numerous instances, backup strategies, recovery model, linked servers, MSX, versions 2000 to 2016
Installation, Administration, Setup, Tuning and Troubleshooting of SQL Servers
Strong experience in operational support: incident management (diagnostic, impact analysis, workaround implementation, communication, reporting, permanent enhancement)
Experience in High availability solutions
Experience in Cloud solutions (ideally Azure)
Knowledge in ITIL framework
Knowledge on Infrastructure (Servers, Storage, Network)
Knowledge on PostGre / MySQL / Oracle Databases
7-10 years of experience in Infrastructure IT, with 3 years specifically on DB Administration
Self-motivated, eager to learn in the IT profession
Team player must be able to work with people within and outside of the IT department
Customer service oriented
Excellent communication skills, verbal and written. English speaking mandatory (French reading would be appreciated)
Ability to analyze and synthesize situations and understand the business constraints
Willing to do some traveling 8. Dedication
Microsoft-SQL Servers 2000 to 2016
OS Server: Windows Server 2003 to Windows Server 2012 Linux RedHat Enterprise 6 to 7
OS Client: Windows XP to Windows 10
Microsoft Active Directory
McAfee, Trend, and Kaspersky Antivirus
VMWare 5.x and above - Nutanix NOS
Hardware: Dell Cisco UCS servers
Storage: Netapp, SAN IBM SVC, Dell Compellent, iSCSI Storage Dell Equallogic MD, Pure Storage
Veeam Backup Replication, Commvault backup
BMC Solarwinds Monitoring / Ticketing CMDB CA Service Desk Manager
Network Cisco","VMware, SAN, Automation, MS SQL, MySQL, Active directory, Windows, Oracle, microsoft, Troubleshooting"
MySQL Migration DBA with Azure migration,Jobworld India,6 - 11 years,16-27.5 Lacs P.A.,Hyderabad/Secunderabad,8 days ago,20,89,"MySQL Migration DBA

8+ years of IT experience and minimum of 5+ years of experience on Azure Database Migration with technically guided, managed and governed the team. Willing to provide 24x7 support, flexible to work in the shifts

Primary skills:
KEY RESPONSIBILITIES
MySQL:
Planning for Production Storage and Capacity Management.
Create logical models and build physical models
Installing and Managing MySQL Clusters on Azure VMs, Provisioning Azure Database for MySQL (single & flexible) servers
Migrating on-premise MySQL instances to Azure Database for MySQL
Monitor & support production and development databases, ensuring maximum availability after the migration for a brief period.
Installation and configuration of MySQL on Unix platforms
Upgrading from MySQL 5.X to latest versions
Extensive working knowledge of utilities like mysqldump, mysql, mysqlimport, mysqldumpslow
Demonstrable experience of working effectively with Clients, Internal teams to resolve issues.
Good knowledge in UNIX and shell scripting
Able to handle all MySQL Database DBA related daily maintenance tasks.
Experience in Database/SQL Performance Tuning activities including configuring:
innodb_log_buffer_size
sort_buffer_size
join_buffer_size
read_buffer_size
query_cache_type
query_cache_size
log_queries_not_using_indexes
slow_query_log
Configuration and maintenance of backups
Configuration of Replication
Trouble shooting and resolving database issues.
Conforming to client compliances and expectations.
This role may entail after-hours support on an on-call basis.
Trouble shooting and resolving database issues.
Database Backup & recovery strategies
Conforming to client compliances and expectations
This role may entail shift & after-hours support on an on-call basis.
Good working experience all HA and DR solutions.
Mandatory Technical skills required
Migrating on-premise MySQL workloads to Azure database for MySQL (single & flexible) servers
Migrating Azure Database for MySQL (single server) to Azure Database for MySQL (flexible server)
Security setup: Enabling & Configuring SSL Certificate Authentication to encrypt data transfer
Day to-day Oracle administration activities
Good to have:
Any of the following MySQL certificate:
Database Administration
Database Developer
Soft Skills:
Good customer connects. Prepare solution presentations.
Positive attitude and excellent communication skills to manage customer calls.
Excellent problem-solving skills. Good communication.
Educational Qualification:
BCA/MCA/BE/B.Tech or equivalent.","MySQL Migration DBA, MySQL, Azure VMs, Provisioning Azure Database, MySQL Database Administration"
Application Database Administrator: NoSQL Cloud Databases,IBM,3 - 7 years,Not Disclosed,Pune,30+ days ago,,65,"In this role, you ll work in our IBM Client Innovation Center (CIC), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. These centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology
A career in IBM Consulting embraces long-term relationships, meaningful impact, and close collaboration with clients across the globe.
You ll work with visionaries across multiple industries to improve the hybrid cloud and AI journey for the most innovative and valuable companies in the world. Your ability to accelerate impact and make meaningful change for your clients is enabled by our strategic partner ecosystem and our robust technology platforms across the IBM portfolio; including IBM Software and Red Hat.
Curiosity and a constant quest for knowledge serve as the foundation to success in IBM Consulting. In your role, you ll be supported by mentors and coaches who will encourage you to challenge the norm, investigate ideas outside of your role, and come up with creative solutions resulting in ground breaking impact for a wide network of clients. Our culture of evolution and empathy centers on long-term career growth and learning opportunities in an environment that embraces your unique skills and experience.

Your Role and Responsibilities
As an Associate Developer at IBM, you ll work with clients to co-create solutions to major real-world challenges by using best practice technologies, tools, techniques, and products to translate system requirements into the design and development of customized systems. In your role, you will be responsible for:
Your primary responsibilities include:
Working on the end to end feature development and solving challenges faced in the implementation.
Collaborate with key stakeholders, internal and external, to understand the problems, issues with the product and features and solve the issues as per SLAs defined.
Being eager to learn new technologies and implementing the same in feature development.

Required Technical and Professional Expertise
DB Modeling and schema optimization
Relational, No SQL, Document DB experience
Serverless and container deploy and management
TTL: Retention and purge automation IaC pipelines
Postgres experience - Dynamo DB

Preferred Technical and Professional Expertise
Build scalable and fast applications,
Build near real time application such as a sensory application - Document DB: Building a user profile,
Managing big real time data Content Management","Cloud Databases, Database Administration, NoSQL, SQL, Red Hat, Dynamo DB, DB Modeling"
Sybase DBA,Cognizant,3 - 5 years,Not Disclosed,"Pune,Maharashtra",17 days ago,2,92,"Role & responsibilities

Sybase DBA

Location : Pune (Kharadi)
Work mode : 50% work from Office
ÃÂ Work in a 24*7 Production support team managing the Incidents, Service requests & change requests
ÃÂ Cater to user queries/issues received via emails/calls/Skype
ÃÂ Participate in MIM calls and support in fixing productions issues
ÃÂ Participate in problem management activities like INC reduction program
ÃÂ Coordinate with L2 teams for issues which are out of scope for L1
ÃÂ Coordinate with other support teams for critical activities like server restart
ÃÂ Excellent oral & written English communication skills
ÃÂ Must be highly organized with ability to work well under pressure, sensitive to risk and controls
ÃÂ Responsible for supporting the Sybase databases and ensuring their performance, availability and security in 24 X 7 environment
ÃÂ Experience with Sybase ASE 16 including replication v15.7/16 and Sybase IQ
ÃÂ Experience in performance & tuning of OLTP & data warehouse applications
ÃÂ Working knowledge of Index Strategy (i.e. Fragmentation), Maintain Statistics (Update Statistics)
ÃÂ Provide Sybase replication support for Table level and MSA types of replication
ÃÂ Analyzing system performance using DBCC, Traceon commands, query plan output, system procedures like sp_sysmon, MDA tables & other performance monitoring tools
ÃÂ Working Knowledge of Control_M would be an advantage
ÃÂ Desire to learn, or expand knowledge, about Sybase Database and customer focus.






Preferred candidate profile


Perks and benefits","Sybase DBA, Sybase Database Administration, SyBase"
Database Administrator,Ismile Technologies,2 - 4 years,Not Disclosed,Kolkata,30+ days ago,1,974,"Oracle Database Administrator
Secondary :
MS SQL Server Administrator
My SQL Administrator
Standard Experience:
3+ years in related field
Requirements:
In-Dept Knowledge of Oracle Database including;
Functionality
Architecture
System Requirements
Performance requirements
Licensing requirements
DR, HA & Replication
Below expertise will be consider as plus points for selection;
MS SQL Server Administration
My SQL Administration
Responsibilities;
Install Database and related software and applications.
Configure database servers according to Policy, Procedures and market best practice.
Monitor and maintain database health and security and provide performance reports to Department Head.
Design backup processes for database server and associated data.
Create accounts for required users and assign security levels.
Establish and maintain disaster recovery protocol.
Provide end-to-end technical support and problem resolution.
Evaluate data analysis models and procedures and provide KPIs and Analyses reports to Department Head.
Install critical patches and upgrade as and when directed by the Department Head.
Provide necessary data and information to MIS department in order to create reports.
Perform Periodic restoration testing","Oracle database, Administration, Data analysis, MS SQL, MIS, Disaster recovery, MySQL, Database, Licensing, Technical support"
SQL DBA,Link Group,3 - 7 years,Not Disclosed,Kolkata,28 days ago,1,620,"The SQL DBA will provide full lifecycle production assistance to development, infrastructure, testing and ultimately production. The SQL DBA will be managing and maintaining the SQL Server database environments across IaaS and PaaS platforms, ensure development and testing database environments are kept up to date, work on performance tuning and enhancements, troubleshooting, maintenance, health checks and investigations of production system problems, carrying out peer review and enforcing coding standards whilst being conversant in the automation approach associated in a DevOps environment.
The SQL DBA will also be required to provide support and assistance to the wider Data Services team across alternate database technologies to support the day to day operation through BAU activities, ensuring data integrity is maintained and the best possible service available to support business processes, including the provision of out of hours on call.

Key Accountabilities and Main Responsibilities
Accountable:
For the operational support and continuous improvement of the SQL estate, processes for Development and Test environments (System, Load, Performance, UAT) up to, and including Production;
Automation, process efficiency and appropriate tooling (Code/Branch Management and Deployment/Configurations) is utilised to reduce cycle times, and improve reliability, audit and traceability for all system deployments across multiple applications;
Process, best practice and database build standards are consistently applied and constantly improved upon;
Database health checks, backups and implementation of DBA best practise.
Responsible:
Development and merging process/methodology is correctly defined and applied to software and systems to minimise risk in Production environments caused by poor code management techniques/skills;
Provide strong governance for the management, and access, of live data in environments where required (Client Data Take Up) and to ensure obfuscation technologies/practice is embedded;
Ensuring that, working with DevOps, the Development Team has the right environment to maximise their efficacy and obstacles are removed and automation introduced where appropriate;
Production environments are protected by governance, good practice/process, design and fit for purpose environments, to the left of Pre-Prod, supporting all project and change activity;
Ensuring project and change release(s) are packaged to the right quality, repeatable between environments without change or modification and deployed to the target environments - ultimately to Production without detriment or issue in agreed timescales;
Weak points in Process, Technology and Service is addressed through a culture of continual improvement;
Software and processes are correctly documented to ensure single points of knowledge do not become a problem and skills are distributed across the team and department;
Ensuring that software Deliverables/Artefacts, as part of any Change/Project, are progressed providing appropriate status reporting and updates as requested by the Line/Project/Change Manager;

Experience & Personal Attributes
Demonstrable knowledge of database administration (design, installation & troubleshooting) of current MS SQL Server and Windows Server Enterprise platforms
Comprehensive knowledge and experience of Current Microsoft SQL Server versions, IaaS and PaaS
Proven knowledge and experience of Database Mirroring, Log Shipping, Clustering, Availability Groups, Transactional Replication, ETL
Desirable
Database performance and optimisation experience
Experience working with automation deployment tools.
Ability to develop and implement data security guidelines while making data available to those authorised to have access
Ability to ensure the technical integrity of corporate databases by protecting against the loss or misuse of information and designing backup/recovery strategies
Ability to database design, implementation and performance tune
Experience in automated testing of all database releases
Experience in support for all database releases.
Experience of supporting large scale critical production databases.
Competencies
Innovation, change and continuous improvement
Communication
Results focused
Technical awareness
Commercial awareness
Desirable
Leadership and performance
Customer service
Team working
Risk and conduct management","Performance tuning, Log shipping, Automation, MS SQL, Coding, Database design, Windows, Customer service, Troubleshooting, Auditing"
Database Administrator,Perydot,5 - 7 years,Not Disclosed,Kolkata,29 days ago,1,80,"  Our DBA Engineer is a Techno/operational engineer that will help architect, implement, administer, monitor, secure, backup, and optimize/troubleshoot the MongoDB, Maria DB, and MySQL DB cluster environments in production and non-production environments.
You will also work closely with development and SRE teams to implement and support our customers data storage and reporting systems.
The DB Engineer will have a passion for Big Data databases and bring relational and nonrelational (NoSql) expertise to help build and implement top-shelf products and services.
Willing to take on challenging tasks under pressure.
Provide 24x7 on-call support in rotation.
Must Have Skills:
Candidate with overall 5+ years experience with 3+years in database engineering, administration, and support and should have a minimum of 3+ years specifically in Mongo, Maria, and Oracle DB databases.
Expertise in Mongo/Maria/MySQL DB administration in a production environment.Must have hands-on noSQL experience from evaluation of new frameworks to deployment, maintenance, and performance tuning of clusters.
Solid understanding of SQL and noSQL landscape and available frameworks.
Strong in Linux and network maintenance.
Proficiency in one or more scripting languages, including Perl, Python, and Shell.
Strong SQL skills and experience.
Good to Have Skills:
Proficiency with Elastic and Redis is a big plus.","Performance tuning, NoSQL, Linux, Perl, MongoDB, MySQL db, Oracle, Operations, SQL, Python"
DBA,Orion Innovation,2 - 4 years,Not Disclosed,Kolkata,30+ days ago,1,1012,"Orion Innovation is a premier, award-winning, global business and technology services firm. Orion delivers game-changing business transformation and product development rooted in digital strategy, experience design, and engineering, with a unique combination of agility, scale, and maturity. We work with a wide range of clients across many industries including financial services, professional services, telecommunications and media, consumer products, automotive, industrial automation, professional sports and entertainment, life sciences, ecommerce, and education.
A strong background in SQL Server 2019
SQL DB server installation, configuration, and administration.
Experince with TSQL
Use of SSMS and/or similar tools for advanced configuration and management.
Use of Power BI for the creation and administration of advanced reporting.
Use of stored procedures, scheduled tasks, and/or custom code for the automation of tasks, processes, or systems.
Performance tuning and monitoring of database performance in a wide variety of use cases and scenarios (experience using Microsoft toolsets preferred)
Complex and comprehensive design for disaster recovery and continuity planning (including high-availability architecture and SQL replication strategies)
Implementation and configuration of SQL in a cloud or cloud environment.
Advanced security configurations and audit controls (preferred experience in highly regulated environments).
Implementation and administration of granular permissions and user-access controls
Creating and maintaining technical documentation and user-facing reference material
Experienced in SQL monitoring tool to monitor performance of live applications, App insight to check for performance and error and data modelling.
Experienced in Preparing Reports, Involved in Database Admin tasks like Rebuilding the indexes and new data base design.
Experienced in performance bottlenecks on procedures and functions and rectifying issues.
Experienced in writing SQL Scripts as per the request from the client.
Must be able to automate routine tasks using latest and greatest technology and the toolsets.
Must be able to work in a shift alongside other DBAs and operations engineer in 24x7 support setup.","Performance tuning, Automation, Disaster recovery, Stored procedures, microsoft, Automotive, Financial services, SQL, Auditing, Technical documentation"
SQL DBA - L2 Administrator,Response Informatics,4 - 7 years,Not Disclosed,Kolkata,30+ days ago,1,695,"MS SQL Administrator with knowledge of Windows /RHEL OS Administration
a) Installation of x86 Operating System (Mainly Windows and RHEL), upgrades and patches
b) Installation, creation and configuration of MSSQL Database
c) Management of x86 Servers including backup.
d) Fine tuning for optimum performance.
e) Proactive Disk Space and CPU usage Management
f) Reloading OS on servers
g) Creating new file systems
h) Creation of shell scripts or batch programs to automate certain procedures
i) Database backup, replication to DR Site and database migration.
j) Implementation of Audit/VAPT recommendations
k) Support during DR Drill/Database maintenance activity which happens during night hours.
l) Log call with Microsoft support helpdesk (Bank has EA with Microsoft) and resolve the issue if required.
GENERAL TERMS AND CONDITIONS OF SOW:
Resident engineers are to support for resolving operational issues and any hardware related issues to be taken up with the respective Warranty / AMC vendors and to ensure closing the same within the stipulated time period.
The resident engineers will be stationed at Central Office, Chennai, however they need to provide remote support to IOB DR site at Hyderabad.
REPORTS
Daily Checklist /health report/Backup/productivity report
Weekly highlights and low lights
Monthly MIS report as per the SOW/SLA","MS SQL, Helpdesk, X86, SOW, Windows, RHEL, microsoft, SQL DBA, Remote support, Auditing"
Oracle DBA,Fusion Plus Solutions Inc,8 - 11 years,Not Disclosed,Hyderabad/Secunderabad,30+ days ago,1,23,"Technical analysis and troubleshooting of issues related to DB2 LUW, Oracle and MS SQL databases and need to provide Root cause for the issues.
Daily database maintenance activities, Performance Tuning and High availability of databases.
Refreshing Restoring old databases on Prod and Non prod environments
Disaster Recovery exercise.
Resolution of issues arising during testing and enhancement.
Deployment of database patches Upgrade of databases to higher version.
Expertise in migration of databases.","Performance tuning, MS SQL, Technical analysis, Db2, Disaster recovery, Database, Oracle DBA, Database maintenance, Oracle, Troubleshooting"
SQL DBA specialist,Response Informatics,3 - 6 years,Not Disclosed,Kolkata,30+ days ago,1,1221,"  Administration DBA should be familiar with the below activities...
SQL Server Architecture
Installations and configurations
Database creations and configuration
Backup and Restoration
Connectivity Configuration and troubleshooting
Managing security
Maintenance of databases-Reindexing and update statistics
Basic knowledge about DB corruption
Basic Knowledge about managing performance Issues
Knowledge about Log shipping AlwaysOn
T-SQL knowledge
SSIS/DTS
DMVs/DBCC commands
Clustering Architecture
Locking and Blocking
New features in SQL Server 2014/2016.","T-SQL, DTS, Architecture, Performance management, Database administration, SSIS, Troubleshooting, Server architecture, SQL"
MSSQL Database Administrator- L2,Translab,3 - 6 years,Not Disclosed,Kolkata,30+ days ago,1,1037,"SQL DBA Professional having good understanding of RDBMS concepts. Experience in installation, configuration, and maintenance of MS SQL databases in production environment with large volume of data and transaction.
Responsibilities:
DBA should take care of all production & non-production databases
Installation & creation of databases needed
Implement and maintain database security (create and maintain users and roles, assign privileges)
Implement & configure Database Audit.
Managing Schema Objects, table constraints, create and modify tables, indexes, procedures, packages, materialized views / Indexed View
Database governance & security, health checks, capacity Planning, database operations, and performance standardization.
Database backup and recovery including monitoring, and verifying backups and perform ad-hoc backups
Troubleshoot MS SQL Server and supportive infrastructure
Support of MS SQL replication, backup, MS SQL infrastructure globalization, high availability, volume management, and Windows administration.
Security Compliance, Patch Management, Major Incident Resolution, DR and BCP, Change management, reporting
Provide 24x7 support for critical production systems.
Configure and maintain database servers and processes, including monitoring of system health and performance, to ensure high levels of performance, availability, and security.
Ensure all database servers are backed up in a way that meets the business s Recovery Point Objectives (RPO)
Test backups to ensure we can meet the business Recovery Time Objectives (RTO)
Exposure to Migration Projects
Primary Skills:
DBA should have very good communication and able to collaborate and work with team
Experience with backups, restores and recovery models
Knowledge of High Availability (HA) and Disaster Recovery (DR) options for SQL Server
Must have hands-On Always-ON, Replication, Clustering, TDE Encryption, Query Store, Performance tuning, SQL Query Tuning, Index Management
Experience working with Windows server, including Active Directory
Good understanding of DB Server Architecture
Good Understanding & management of Database objects
Secondary Skills:
Good to have knowledge on PowerShell Script
Good to have working knowledge on Linux environment.
Good to have knowledge on any of the cloud technologies in Azure, AWS, GCP etc.
Certification Microsoft will be an added advantage.
Certifications:
ITIL Certification - Foundation Level
Certifications: Certification in Microsoft SQL (preferred)
Qualification : Engineering/Science UG or PG degree.","Change management, Linux, RDBMS, Disaster recovery, Schema, Active directory, Windows, Monitoring, Auditing, Capacity planning"
SQL DBA Professional,Coders Brain Pvt Ltd,3 - 6 years,Not Disclosed,Kolkata,30+ days ago,1,539,"The SQL DBA is responsible for working with business analysts and business users to gather and interpret business requirements for multiple healthcare systems including large database / data warehouses. The successful candidate will create technical designs within the existing architecture and develop complex SQL query logic to accomplish the task.
Provide input into the functional design of software components based on experience and product knowledge.
Actively participates in the technical design of software components.
Provides database administration and support to all application development databases.
Writes quality database systems code, (database structures, triggers, stored procedures, queries, scripts, etc.), that is simple, reliable, scalable and reusable.
Install, configure and maintain Microsoft SQL Server 2005/2008/2008 R2 and 2012 in Windows 2008 server environment.
Manage the MS SQL Server in highly available cluster using Windows clustering technology
Tune database parameters for optimal system performance.
Ensure proper setting of system memory and system parameters in consultation with system administrators
Create and maintain application databases with optimal data file and log file sizes
Aid developers in detecting performance problems including analysis of SQL, Transact-SQL, OLEDB and ODBC connections.
Provide continuous monitoring, troubleshooting, historical and real time performance monitoring of the MS SQL Server environments.
Provide backup and restore functions for MS SQL Server databases.
Develop and maintain DBA scripts supporting the database function.
periodically refresh development and test databases using copy of production system
Participate in On Call weekly shift supporting off hours and weekend activity.
Manage the setup of MS SQL Server databases at Business Continuity Center.
Strong experience in performance tuning of applications and capacity planning.
Master degree or relevant industry experience in lieu of a degree.
Excellent verbal and written communication skills.
Strong analytical skills and excellent attention to detail.
Good understanding of the Software development lifecycle
Strong Experience in writing scripts specific to SQL server DBA activity
Working knowledge of supporting SQL SSIS and reporting package
Ability to take initiative and work without supervision, Comfortable taking ownership for own work and Demonstrates a can do attitude
Configure and manage the database systems as per security guidelines and industry best practices
Able to organize self (and others if applicable) including effective scheduling, prioritization and time management skills, completing tasks to tight deadlines.","Performance tuning, Database administration, Healthcare, Application development, Scheduling, Windows, Stored procedures, SSIS, Troubleshooting, SQL"
SQL server DBA Professional,Coders Brain Pvt Ltd,4 - 6 years,Not Disclosed,Kolkata,30+ days ago,1,520,"Manage SQL Server databases
Configure and maintain database servers and processes
Monitor system's health and performance
Ensure high levels of performance, availability, sustainability and security
Analyze, solve, and correct issues in real time
Provide suggestions for solutions
Refine and automate regular processes, track issues, and document changes
Assist developers with query tuning and schema refinement
Provide 24x7 support for critical production systems","Schema, query, Database maintenance, Management, SQL Server dba, Monitoring, SQL"
