Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
PHP Developer,Green Apples TechSystems Pvt. Ltd.,2 - 7 years,Not Disclosed,Noida,30+ days ago,1,332,"Job Description






PHP5 - Candidate should be a top-notch PHP5 developer, familiar with the latest features in PHP 5.2.X and 5.3.X.






MySQL - Modern database development expertise, words like \'trigger\' and \'view\' should be part of your vocabulary.






XHTML/CSS/Javascript/AJAX - Expert level Javascript/XHTML/CSS development will be necessary. jQuery experience preferred.






Object Oriented Development / CS Background - Ideal candidates should understand object oriented development, and apply OO concepts to everything they do. Formal CS background or experience preferred.






ldquoStrong understanding of Software Development Life Cycle.rdquo






Self-Starter - Looking for candidates who can jump in quickly without a lot of direction.","development, software development, be, software, level, trigger, ajax, javascript, jquery, xhtml, software development life cycle, view, database, php, mysql"
Php Developer,Ecsion,2 - 3 years,Not Disclosed,Nagpur,30+ days ago,1,64,"We are urgently looking for PHP developer with 2 years of experience in PHP development with MySQL.
The developer must have deep knowledge of Ajax JQuery and JSON Web Services.
Object oriented programming and Sql programming is a must have.
Solid understanding of GiT is strong like to have.
The developer should have experience with at least one framework - Laravel, CodeIgniter, CakePHP, Symfony, Zend, Phalcon, Yii, Aura, other.
Experience with several of the following: Google Maps Integration, Facebook Twitter API Integration, excel import/export, image video upload download, Facebook Twitter integration, apache, nginx .
Experience with the following technologies is a plus: Drupal, Wordpress, Joomla, VTiger.","Drupal, jQuery, MySQL, Javascript, PHP, Apache, Joomla, Ajax, Android, Python"
PHP Developer,Coders Brain Pvt Ltd,4 - 6 years,Not Disclosed,Remote,30+ days ago,1,217,"HTML , Laravel and PHP is Required
JD
We are looking to hire a talented PHP developer to manage our back-end services and ensure a seamless interchange of data between the server and our users.
As a PHP developer, you will be responsible for developing and coding all server-side logic. You will also be required to maintain the central database and respond to requests from front-end developers.
To ensure success as a PHP developer, you should have in-depth knowledge of object-oriented PHP programming, understanding of MVC designs, and working knowledge of front-end technologies including HTML5, JavaScript, and CSS3.
Ultimately, a top-level PHP Developer can design and build efficient PHP modules while seamlessly integrating front-end technologies.
PHP Developer Responsibilities:
Conducting analysis of website and application requirements.
Writing back-end code and building efficient PHP modules.
Developing back-end portals with an optimized database.
Troubleshooting application and code issues.
Integrating data storage solutions.
Responding to integration requests from front-end developers.
Finalizing back-end features and testing web applications.
Updating and altering application features to enhance performance.
Requirements:
Bachelors degree in computer science or a similar field.
Knowledge of PHP web frameworks including Yii, Laravel, and CodeIgniter.
Knowledge of front-end technologies including CSS3, JavaScript, and HTML5.
Understanding of object-oriented PHP programming.
Previous experience creating scalable applications.
Proficient with code versioning tools including Git, Mercurial, CVS, and SVN.
Familiarity with SQL/NoSQL databases.
Ability to project manage.
Good problem-solving skills.","CVS, Front end, Coding, Javascript, PHP, HTML, MVC, Troubleshooting, SQL, CSS3"
PHP Developer,AAHANA ELECTROMATION,0 - 3 years,Not Disclosed,Ahmedabad,27 days ago,10,172,"We are looking for a skilled PHP Developer to join our team. As a PHP Developer, you will be responsible for developing and maintaining web applications, utilizing your expertise in Core PHP and various PHP frameworks such as Laravel and Codeigniter.

Required Candidate profile
- Hands-on experience on Codeingiter/Laravel and core PHP.
- Have good understanding of Javascript/JQuery.
- Able to design and execute Database solutions.
- Able to handle HTML/CSS
- Problem solving

Perks and benefits
Flexible schedule
Paid time off
Monday to Friday","Php Core, Laravel, Codeigniter"
PHP Developer,Creaa Designs,2 - 4 years,Not Disclosed,Mumbai,30+ days ago,1,45,"Creaa Designs is hiring a PHP Developer with miniumum 2 years experience.. The Candidate should be hardworking, dedicated, enthusiastic and willing to take up challenges.
Job Details:
Good knowledge,PHP, My SQL, OOPS Concept along with a sound knowledge of web development.
Should know Ajax and Code Igniter
Proficient with integrating various open source libraries as per project requirements
Proficient with various API integrations like Paypal
Knowledge of Laravel, Wordpress in a Plus
AngularJS and NodeJS a plus
Qualification:
Masters Degree in Computer Science (MCS) / Diploma in Information Technology /Bachelor In Engineering (Information Technology) / graduate.
B.Tech/B.E. - Computers, Diploma-Computers
Any relevant graduate
Experience:
Experience of 2 years plus
Other/Special Requirements:
Fluent in English
Ability to interact, communicate.
Up to date with industry leading software and technologies.
Ability to take up R&D activities and resolve issues.
Ability to work independently.
Good communication skills, A positive attitude.
Plenty of initiative and willing to be part of a growing Team.","Computer science, OOPS, Wordpress, Web development, MySQL, PHP, Open source, angularjs, Information technology, Ajax"
PHP Developer,Coders Brain Pvt Ltd,4 - 8 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,83,"Excellent knowledge of working with PHP & MySql.
Must possess a strong understanding of Object-Oriented technology
Symfony, Laravel, CodeIgniter
Excellent communication (written and oral) and interpersonal skills.
Writing standards-compliant complex CSS, XHTML, JavaScript, Jquery.
Work primarily with PHP, object-oriented design, dynamic content retrieval, Unit testing techniques, debugging techniques, HTTP, MySQL and Apache
Proficient understanding of code versioning tools, such as Git, SVN
Key Responsibilities:
Contribute in all phases of the development lifecycle
Execution of software development to manage accuracy and quality. Manage and control quality of design, code and deployment process of web modules development.
Optimize Code as well as database performance.
Solve complex performance and other critical problems and architectural challenges.
Take Initiatives for the required changes in the software development process to manage overall quality.
Learn new required techniques and implement them.
Manage Documentations of each stage of development","jQuery, Symfony, MySQL, Debugging, Javascript, PHP, XHTML, HTTP, Unit testing, Apache"
PHP Developer,Instance It Solutions,1 - 3 years,Not Disclosed,Surat,30+ days ago,1,10,"Basic Knowledge of PHP/MY SQL
Proficiency in HTML, CSS, JavaScript, AJAX
To develop high-end web applications in PHP, MYSQL, and AJAX
To research and implement new technologies.
Educational Qualification :
BE / B. Tech OR Other Equivalent Bachelor's / Master's Degree
Experience :
1+ Years","CSS, Web technologies, MySQL, Javascript, PHP, HTML, Research, Ajax"
PHP Developer,CodeCloudWeb,1 - 2 years,Not Disclosed,Kolkata,30+ days ago,1,42,"Able to write clean and bug free code.
Must be Proficient in PHP 5 (OOP), Ajax, jQuery, javascript.
Knowledge on database.
Must have experience in one or more frameworks (cakephp / codeigniter / laravel / yii / symphony / laravel).
Need to have basic understanding of Html, CSS.
Additional Responsibility ? Brainstorming, Researching on best practices, Website Optimization.","CSS, jQuery, Javascript, Database, PHP, HTML, CakePHP, Research, Ajax"
PHP Developer,Coders Brain Pvt Ltd,6 - 7 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,38,"PHP Development along with Java,CSS,HTML
PHP Development along with Java/Python and SQL Programming
Individual contributor with Strong PHP Development Experience.
Lead the team of 7 practitioners","CSS, Programming, PHP, HTML, Individual Contributor, SQL, Python"
PHP Developer,Coders Brain Pvt Ltd,4 - 8 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,71,"PHP filters / keywords...
- worked in any of MVC Architecture: codeigniter / laravel
- Database: RDBMS NOSQL (Mongo DB)
- Backend: PHP, REST APIs, elasticSearch
- Ui: Javascript, HTML, CSS (Basics)","Backend, CSS, NoSQL, RDBMS, MVC architecture, Javascript, Database, PHP, HTML"
PHP Developer,Coders Brain Pvt Ltd,4 - 6 years,Not Disclosed,Remote,30+ days ago,1,208,"Minimum 3 years of experience in PHP
Knowledge of PHP web frameworks including Yii, Laravel, and CodeIgniter.
Knowledge of front-end technologies including CSS3, JavaScript, and HTML5.
Understanding of object-oriented PHP programming.
Previous experience creating scalable applications.
Familiarity with SQL/NoSQL databases.","Front end, NoSQL, Web technologies, html5, Javascript, Programming, PHP, SQL, CSS3"
PHP Developer,Coders Brain Pvt Ltd,4 - 6 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,44,"Strong knowledge and experience in Object Oriented Programming, Analysis and Design concepts.
Excellent comprehensive experience in developing applications using design principles/patterns and architecture design patterns like MVC and MVVM; solid knowledge and experience in SOLID design principles.
Excellent hands on knowledge in PHP and UI technologies like JavaScript/TypeScript, CSS, integration with backend REST APIs and Microservices; solid experience in development and unit testing (automation) of applications on REST-ful services, Web API, Angular, and Kendo.
Hands on experience of Microservices, Containerization, Docker Components and Orchestration using Kubernetes, Architecting Scalable Commerce Workloads using Microservices
Strong skills in memory management and exception handling, knowledge in asynchronous programming practices.
Independently able to decide on strategy, design, develop and implement enterprise software applications.
Experience with building high-quality software based upon architectural specifications.
Experience in NoSQL databases (eg MongoDB, Cassandra)
Hands on experience in App Modernization and API development
Very comfortable using GIT version control tool (we use Bitbucket)
Mandatory skills: PHP, Javascript,API","Backend, Version control, GIT, MVVM, Memory management, Javascript, PHP, MongoDB, MVC, Unit testing"
PHP Developer,Coders Brain Pvt Ltd,5 - 8 years,Not Disclosed,Mumbai,30+ days ago,1,37,"Experience developing and deploying web-based applications is a must.
Proven experience as a web app developer, working with PHP, React JS, or Python technologies.
Strong knowledge of PHP, framework Laravel, Codeigniter, MongoDB, RestfulAPIs, HTML, CSS, and JavaScript.
Good Experience with web frameworks such as Laravel (for PHP)
Proficiency in database management systems (e.g., MySQL, PostgreSQL) framework
Familiarity with version control systems (e.g., Git) and collaborative development workflows.
Understanding of web security best practices and common vulnerabilities.
Excellent problem-solving skills and attention to detail.
Ability to work effectively in a team and meet project deadlines.
Any additional experience with front-end frameworks (e.g., React, Vue.js) would be a plus.
Responsibility
Develop, test, and deploy web applications using PHP
Collaborate with the internal team to gather requirements and ensure the successful delivery of the
web application.
Write clean, efficient, and maintainable code.
Troubleshoot and debug issues that arise during the development process.
Optimize web applications for maximum speed and scalability.
Ensure the security of web applications by implementing appropriate measures.
Stay up-to-date with emerging web development trends and technologies.
Provide technical guidance and support to team members, if required.","Front end, Version control, Postgresql, MySQL, Web development, Javascript, PHP, HTML, Business solutions, Python"
PHP Developer,Coders Brain Pvt Ltd,5 - 8 years,Not Disclosed,New Delhi,30+ days ago,1,30,"Excellent knowledge of working with PHP & MySql.
Must possess a strong understanding of Object-Oriented technology
Symfony, Laravel, CodeIgniter
Excellent communication (written and oral) and interpersonal skills.
Writing standards-compliant complex CSS, XHTML, JavaScript, Jquery.
Work primarily with PHP, object-oriented design, dynamic content retrieval, Unit testing techniques, debugging techniques, HTTP, MySQL and Apache
Proficient understanding of code versioning tools, such as Git, SVN
Key Responsibilities:
Contribute in all phases of the development lifecycle
Execution of software development to manage accuracy and quality. Manage and control quality of design, code and deployment process of web modules development.
Optimize Code as well as database performance.
Solve complex performance and other critical problems and architectural challenges.
Take Initiatives for the required changes in the software development process to manage overall quality.
Learn new required techniques and implement them.
Manage Documentations of each stage of development","jQuery, Symfony, MySQL, Debugging, Javascript, PHP, XHTML, HTTP, Unit testing, Apache"
PHP Developer,Cloud Zappy,0 - 5 years,2-6 Lacs P.A.,Indore,20 days ago,2,15914,"We are hiring PHP Developers with expertise on Core PHP, PHP Frameworks such as Laravel, Codeignitor etc and hands on experience on PHP based web applications like WordPress, OpenCart etc.

Required Candidate profile
Â Minimum 6 months of experience in developing web applications
Â Strong knowledge of Core Â PHP
Â The Candidate must have sound knowledge of Open Source projects such as WordPress, Opencart etc","MySQL, PHP, Core PHP, Ajax, CSS, Rest, Javascript, HTML, JQuery"
PHP Developer,Coders Brain Pvt Ltd,4 - 8 years,Not Disclosed,Remote,30+ days ago,1,169,"Strong knowledge of PHP web frameworks such as Laravel, Yii, etc
Understanding the fully synchronous behavior of PHP
Understanding of MVC design patterns
Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
Knowledge of object oriented PHP programming
Understanding accessibility and security compliance
Strong knowledge of the common PHP or web server exploits and their solutions
Understanding fundamental design principles behind a scalable application such as Singleton, Abstract,Factory, Facade
User authentication and authorization between multiple systems, servers, and environments such as LTI,SSO,OAuth 1.0 / OAuth 2.0
Integration of multiple data sources and databases into one system
Familiarity with limitations of PHP as a platform and its workarounds
Creating database schemas that represent and support business processes
Familiarity with SQL/NoSQL databases and their declarative query languages
Familiarity with search engines such as SOLR, Lucene, Elastic Search, CloudSearch
Proficient understanding of code versioning tools, such as Git and systems like Github, Bitbucket
Familiarity with cloud hosting infrastructure and services like AWS, EC2, S3, RDS, Azure, Blob, CDN
Make sure to mention other frameworks, libraries, or any other technology related to your development stack","security compliance, github, Front end, GIT, NoSQL, Javascript, PHP, MVC, SQL, CSS3"
"Developer Postgres, PHP",IIT Mandi Ihub And Hci Foundation,2 - 3 years,3-4.25 Lacs P.A.,"Chandigarh,Chandigarh",9 days ago,1,48,"We are looking for engineering graduates with a passion for software development in the
realm of Postgres and PHP.

Click here to apply for the post: https://www.ihubiitmandi.in/wp-content/uploads/2023/10/Advertisement_-Software-developer.pdf","Php Development, Postgresql, MySQL, PHP"
PHP API Developer,Linuxbean Solutions,1 - 2 years,Not Disclosed,Indore,8 days ago,7,133,#NAME?,"Wordpress CMS, HTML, Wordpress, Core PHP, Plugins, CSS, Woocommerce, Codeigniter, jQuery, XML, Magento, Javascript, CakePHP, API, Web Services, Ajax"
PHP Developer,Soft One Global Services,4 - 7 years,Not Disclosed,Lucknow,30+ days ago,1,41,"1. PHP Developer DESCRIPTION:- Knowledge of HTML5 , CSS3 , Bootstrap , PHP , MySQL , WordPress/Joomla/Magento.

Forward your updated resume on: hr@softoneglobal.com with subject line: Business Development Executive","Com, development, html5, MySQL, Wordpress, PHP, Business Development Executive, developer, bootstrap, Joomla, CSS3"
PHP Developer,Hitasoft,1 - 2 years,Not Disclosed,Madurai,30+ days ago,1,62,"Hitasoft is a web, and mobile application development company looking for an experienced PHP web developer to create outstanding PHP-based products and projects.
The job location will be based on Madurai. Preferred Skills
Should have one to two years of experience as a PHP developer
Similarly, good knowledge of MVC Frameworks is an added advantage Sound knowledge of Core PHP and Logical
Defining Knowledge of HTML, CSS, JavaScript, and JQuery is an added advantage Multitasking capacity to handle multiple projects
Strong debugging skills and moreover quick understanding of existing codes
Good communication skills
Should be a good Team Player
Responsibilities
Candidate should follow our internal product/project development process as well as planned
Make sure you will meet the deadlines and your delivery should meet the expected quality defined as per our process
Work with project managers closely to ensure the development process per the scheduled plan
Note: Preferred female candidates","Mobile application development, Project development, jQuery, Debugging, Javascript, HTML, MVC, Core PHP, Android, Python"
Php Developer,Design House India,2 - 6 years,2.5-4.5 Lacs P.A.,"Ghaziabad,Uttar Pradesh",27 days ago,1,65,"Roles and Responsibilities
As a web developer, you will be closely working with our technology team to design, build, and rollout websites.
Should be good in html, CSS, JavaScript & Ajax Project Leader/ Web Application and ERP Software Developer possessing strong analytical and technical ability in developing Web Applications, Software and Portal in . NET or in PHP.
Ltd. is looking for PHP Developers with good knowledge of PHP, HTML, CSS and JQuery.
Experience with Google Cloud Compute Engine is a plus Good Knowledge of PHP, MVC frameworks, HTML, CSS3 and AJAX.
The candidate should have experience in working with e-commerce technologies and applications.
Interested candidates send their resume on We are looking for someone who can imagine, develop & enhance PHP products (Joomla!
MySQL(Must) - Should have idea about writing sql queries, joins, optimization To interpret written business requirements and technical specification documents.
Liaising with clients and stakeholders to gather and define project requirements.
Designing solutions and features to meet project requirements.
Using computer software and hardware to write and modify programming code.
Testing code for bugs and implementing improvements and fixes.
*contact:9311314120","CSS, RDBMS, Javascript, Python, Html/Css, HTML"
PHP Developer,Approzo,1 - 3 years,Not Disclosed,New Delhi,30+ days ago,1,62,"1-3 years of experience in design & development diverse web applications.
Experience on PHP, MVC, JavaScript & MySQL & Technologies including Ajax, XML, JavaScript, HTML, CSS.
Senior PHP developer who is comfortable using MVC frameworks - CodeIgniter or similar (Zend, CakePHP) any one of them.
Good hands on experience on Frameworks like ZEND and CAKE PHP.
Candidate having experience in any product development or Linux will be added advantage
Ability to analyze project and understand client requirements and deliver suitable solutions.
Good Communicator & Team Player.","Linux, XML, MySQL, Javascript, Design development, HTML, CakePHP, MVC, Zend, Ajax"
PHP Developer,Agile Idc - Agilets,5 - 10 years,Not Disclosed,Bangalore/Bengaluru,30+ days ago,1,181,"Looking for Web Developer with good hands-on Experience in Angular and Laravel. Desired Candidates have good Team Handling and Client handling skill.
Responsibilities:
Strong knowledge in Core PHP and Laravel Framework, Responsible for handling projects independently as well as collaboratively. Should be capable of handling multiple PHP projects.
Analyse client requirements and prepare scope of work and time frame accordingly. Should have good analytical and problem solving skills. Ability to motivate teammates. Mentor and lead a team of junior developers. Provide technical guidance to developement team members and assign tasks to developers.
Key Skills:
Php, Laravel, Code Igniter, MySQL, JavaScript, jQuery, Angular, HTML and CSS","Client handling, CSS, jQuery, Analytical, MySQL, Javascript, PHP, HTML, Project handling, Core PHP"
Php Developer,FIN Infocom,1 - 4 years,Not Disclosed,Hyderabad/Secunderabad,18 days ago,1,84,"As a Senior PHP Developer, you will play a pivotal role in the design, development, and maintenance of web applications and systems built using PHP
You will be responsible for leading and mentoring a team of developers, collaborating with cross-functional teams, and ensuring the scalability, performance, and security of PHP-based solutions
This role requires a deep understanding of PHP, modern web development practices, and a commitment to delivering high-quality, maintainable cod
Key Responsibilities:
Software Development:
Develop, test, and maintain web applications using PHP and related technologies.
Write clean, efficient, and secure code to meet project requirements.
Collaborate with front-end developers to integrate user-facing elements with server-side logic.
Integrate third-party APIs and libraries when necessary.
Technical Leadership:
Lead and mentor a team of PHP developers, providing guidance and code reviews.
Participate in architectural discussions and decisions for projects.
Help define coding standards and best practices for the development team.
System Optimization:
Optimize the performance and scalability of PHP applications.
Identify and resolve bottlenecks, bugs, and other performance issues.
Ensure the application's security and data protection measures are in place.
Database Management:
Design and maintain database schemas, ensuring data integrity.
Write efficient SQL queries and work with database systems (e.g., MySQL, PostgreSQL).
Documentation and Testing:
Create and maintain technical documentation, including code documentation and system architecture.
Conduct thorough unit testing and participate in system testing and quality assurance processes.
Collaboration:
Collaborate with cross-functional teams, including front-end developers, designers, and product managers.
Communicate effectively with team members and stakeholders to gather project requirements and provide project updates.
Continuous Learning:
Stay up-to-date with the latest PHP trends, tools, and best practices.
Suggest and implement improvements to existing processes and technologies.
Problem Solving:
Analyze and troubleshoot complex technical issues and provide effective solutions.
Proactively identify potential problems and take corrective actions.
Qualifications:
Proven experience as a PHP developer, with a strong portfolio of web applications.
Proficiency in PHP, including modern PHP frameworks (e.g., codeigniter).
Strong knowledge of web technologies (HTML, CSS, JavaScript) and front-end frameworks (e.g., React, Vue.js) is a plus.
Experience with database design and management using MySQL or similar.
Familiarity with version control systems (e.g., Git) and collaborative development workflows.
Excellent problem-solving skills and attention to detail.
Strong communication and teamwork skills.
Previous leadership or mentoring experience is preferred for a senior role.","System architecture, System testing, Coding, Database design, Postgresql, MySQL, Web development, PHP, HTML, Unit testing"
PHP Developers,Verllop Web,2 - 5 years,Not Disclosed,Surat,30+ days ago,1,33,"CodeIgniter & Laravel PHP Developer (Minimum 2 year Experience)
Experienced in working with Laravel Framework, PHP, Mysql, Jquery, Ajax, HTML PHP CMSs & Frameworks
Experience in common third-party APIs & Payment Gateways
Experience in working with a team of Web Developers
Responsibilities and Duties
Need to Handle the project and also need to coordinate with client","jQuery, Web technologies, MySQL, payment gateways, PHP, HTML, Ajax"
PHP Developer,Ingenious Technologies,2 - 7 years,Not Disclosed,Kakinada,30+ days ago,1,167,"Should have atleast 2 years of fulltime experience in PHP,and MySQl.
Should be able to join at the earliest.
Job Profile :
Experience of working on PHP, Mysql ,Apache, Linux projects individually.
Experience in Javascript, Ajax, Dreamweaver and editplus.
Extensive knowledge of putty, ftp, remote connection, XML parsing,APIs, mod-rewriting.
Expertise in payment gateways and shipping modules.
Expertise in optimising MySQL databases via indexing etc
Expertise in Trouble shooting and testing","FTP, Linux, XML, MySQL, Javascript, payment gateways, PHP, Apache, Troubleshooting, Ajax"
PHP Developer,Indea Design,2 - 7 years,Not Disclosed,Mangaluru/Mangalore,30+ days ago,1,88,"As a part of the Indea Design team, you will receive invaluable training and exposure to cutting edge technologies.
Good salary, more than 1 month paid leave package per year, friendly work environment with good work-life balance, Performance based Bonuses and Promotions.
Location : Mangalore
Shift : Should be flexible to provide extended support as per the project requirements
Duties & Responsibilities:
Design and develop Web Applications using PHP and related Frameworks
Write well designed, testable, efficient code by using best development practices
Creating intuitive and visually appealing user interfaces
Collaborate with multiple teams and clients
Contribute to all phases of the development life cycle
Provide technical support and generate documentation
Stay plugged into emerging technologiestrends and apply them into operations and activities
Excellent command over PHP Coding
Experience in Front End Development using HTML, CSS, jQueryAJAX, JavaScript, Vue.jsReactJS
Experience in Back-End Development using Laravel or NodeJS
Knowledge of NestJS & typescript will be a plus
Proficient in database concepts and working experience with MySQLMariaDB
Good knowledge of web-services and RESTful APIs is a must
Knowledge of code versioning tools, such as Git and Subversion","jQuery, Front end, GIT, Coding, Subversion, MySQL, PHP, HTML, Technical support, Ajax"
PHP Developer,Volody Product,1 - 4 years,Not Disclosed,Mumbai,28 days ago,,124,"Job Profile Â

Volody is looking for PHP Developers who can help build world-class scalable products which can contribute to the success of ever-growing business needs.
Candidate Profile

1. 1-4 yearsÂ experience working on PHP framework.
2. Should have knowledge of PHP frameworks like the falcon, laravel, server installation, troubleshooting, and advanced coding.
3. Good communication and teamwork.
4. Mumbai candidates only.

Job Responsibilities
1. The candidate will be working on projects for leading corporates learning excellent product skills.
2. The candidate will play a key role in building and enhancing the products for the company.
3. The candidate should know how to build a tech product from scratch.
4. Knowledge of PHP Frameworks, MySQL, jQuery, and Ubuntu is mandatory.","php, Ubuntu, PHP Developer, jQuery, falcon, MySQL, PHP framework, Laravel"
PHP Developer,Techno Deviser,3 - 8 years,Not Disclosed,Punjab,30+ days ago,1,Less than 10,"PHP Developer Skills Required
We are looking for a PHP developer who is dedicated to his craft, writes code that is proud of and can hit the ground running. We need you to write beautiful, fast PHP to a high standard, in a timely and scalable way that improves the codebase of our products in meaningful ways.
 ",PHP
PHP Developer,Take2 Technologies,3 - 6 years,Not Disclosed,Bhilwara,28 days ago,1,13,"  Write clean, well-designed code
Produce detailed specifications
Troubleshoot, test and maintain the core product software and databases to ensure strong optimization and functionality
Contribute in all phases of the development lifecycle
Follow industry best practices
Develop and deploy new features to facilitate related procedures and tools if necessary
Integration of user-facing elements developed by front-end developers
Build efficient, testable, and reusable PHP modules
Solve complex performance problems and architectural challenges
Integration of data storage solutions
Proven software development experience in PHP
Demonstrable knowledge of web technologies including HTML, CSS, Javascript, AJAX etc
Good knowledge of relational databases, version control tools and of developing web services
Passion for best design and coding practices and a desire to develop new bold ideas
B.Tech/M.Tech, BCA/MCA degree in Computer Science, Engineering or a related subject
Strong knowledge of PHP web frameworks
Understanding the fully synchronous behavior of PHP
Understanding of MVC design patterns
Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
Knowledge of object oriented PHP programming
Understanding accessibility and security compliance
Understanding fundamental design principles behind a scalable application
User authentication and authorization between multiple systems, servers, and environments
Integration of multiple data sources and databases into one system
Familiarity with limitations of PHP as a platform and its workarounds
Creating database schemas that represent and support business processes
Familiarity with SQL/NoSQL databases and their declarative query languages
Proficient understanding of code versioning tools, such as Git","Front end, Coding, Javascript, PHP, HTML, MVC, SQL, Ajax, CSS3"
PHP developer,Ceragon Networks,3 - 8 years,Not Disclosed,Bangalore/Bengaluru,28 days ago,1,181,"Develop high-performance, reliable, and maintainable code. Implement architectural improvements.
Design, implement and support multiple applications across various platforms.
Stay in-tune with the latest technologies; proactively identify areas for improvement and propose viable solutions.
Collaborate with other technical team members to design, implement, quickly troubleshoot and resolve any critical issues.
Work closely with other team members located in Argentina & Romania and always work as a team to deliver best results.


Job Requirements
Minimum 3 years of hands-on experience developing web applications using PHP.
Prior experience and solid knowledge in JavaScript, jQuery, HTML/CSS and MySQL.
Solid foundations in computer science fundamentals and software engineering best practices.
Experience working with Jira/Trello is a plus.
Flexible, communicative and a real team player.
Must have a proactive attitude and feel free to suggest improvements and new features that can help improve system performance.
Able to work on several simultaneous projects and to adapt to a fast-paced environment.
Quality and customer oriented with openness to different points of view and approaches.
Eager to learn about the Telecommunications industry. Prior experience is a plus.
Advanced level of English spoken and written. Must be comfortable working in a multicultural and mostly English-speaking environment.
Any level of spoken and written Spanish is a plus.","Wireless, Computer science, jQuery, MySQL, Javascript, PHP, HTML, Spanish, JIRA, Operations"
PHP Developer,Tripzygo International,1 - 4 years,Not Disclosed,Gurgaon/Gurugram,28 days ago,1,124,"Skills
CorePHP
API Integration
Laravel
PHP Developer
PHP Back-End Development
PHP Frameworks
Travbox is the ultimate B2B travel solution that helps you take your business to the next level. With 24x7 customer support, a dedicated account manager, and an all-in-one solution for travel partners, you can make the most of your business.

JOB RESPONSIBILITIES

* Conducting analysis of website and application requirements.
* Writing back-end code and building efficient PHP modules.
* Developing back-end portals with an optimized database.
* Troubleshooting application and code issues.
* Integrating data storage solutions.
* Responding to integration requests from front-end developers.
* Finalizing back-end features and testing web applications.
* Updating and altering application features to enhance performance.

CANDIDATE REQUIREMENTS

* Bachelors degree in computer science or a similar field.
* Knowledge of PHP web frameworks including Yii, Laravel, and CodeIgniter.
* Good to have skill Core PHP, API integration.
* Good knowledge of WordPress is required as well.
* Knowledge of front-end technologies including CSS3, JavaScript, and HTML5.
* Understanding of object-oriented PHP programming.
* Previous experience creating scalable applications.
* Proficient with code versioning tools including Git, Mercurial, CVS, and SVN.
* Familiarity with SQL/NoSQL databases.
* Ability to project manage.
* Good problem-solving skills","Computer science, CVS, Front end, Wordpress, Javascript, PHP, Customer support, Troubleshooting, SQL, CSS3"
Php Developer,Tech Stalwart Solution,2 - 4 years,3-5 Lacs P.A.,Mumbai (All Areas),28 days ago,6,359," Role: PHP Developer
 Job Responsibilities:
Develop, maintain, and enhance web applications using core PHP and JavaScript. 
 Collaborate with cross-functional teams to gather and understand project requirements.
Write clean, maintainable, and efficient code.
Troubleshoot, debug, and resolve application issues.
Optimize applications for maximum performance and scalability.
Work with MySQL databases to store and retrieve data.
Version control using Git and collaborate with team members through code reviews.
Stay updated on emerging technologies and industry best practices to continuously improve development processes.
Location: The candidate must be located in or around Mumbai (though it's work from home, we will prefer the candidate to be located locally)","Php Core, git, Javascript, mysql"
Php Developer,Go Brilliant,3 - 8 years,Not Disclosed,"Chandigarh,Chandigarh",28 days ago,2,17,"We are currently in search of an experienced Software Developer to expand and maintain our line of web-based and mobile software products. The ideal candidate will also be comfortable with the administration and maintenance of Linux based systems.

EXPERIENCE: 3-8 years
BASE QUALIFICATIONS:
Experience with full-stack application development using web-based technologies.
Knowledge of SQL; table design, queries, stored procedures.

SKILLS REQUIRED
Development experience using PHP, Laravel & Symphony.
Experience in Core PHP using MVC Architecture.
Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3.
Knowledge of database operations with MySQL/Maria DB, Stored procedures.
Knowledge of front-end technologies (HTML5, CSS3, JavaScript, jQuery, etc.).
Knowledge and experience of OOPS.
Ability to write APIs including Restful APIs.
Knowledge of engineering practices like CI-CD.
Strong documentation, communication, and team collaboration skills.
Experience in iterative development methodologies like Agile.
REST / SOAP / JSON-RPC

RESPONSIBILITIES:
Develop and maintain applications in Core PHP using MVC architecture and various PHP frameworks.
Develop & implement modern web services using service-oriented architecture, Restful APIs, and SOAP.
Write and execute unit tests.
Implement front-end interfaces & experiences with modern HTML/CSS/jQuery.
Test, troubleshoot, and optimize application components for maximum speed, security, stability, and scalability.

ABOUT GO BRILLIANT:
A diverse workplace in which employees are heard, valued, and engaged
Opportunities to work in Global projects and to interact with clients from around the world
Flexible work hours and work-life balance
Competitive base pay, as well as bonuses that rewards individual performance
Career progression and appreciation for excellent performers
Opportunities to work on projects using the latest technologies and tools
Employer-sponsored training and coaching within India and Abroad","Symfony, Laravel, MVC Architecture, Html/Css, Javascript And Jquery"
