Job Title,Company Name,Experience Range,Salary,Location,Posted Date,Openings,Applicants,Job Description,Keywords
Marketing Manager - Digital - FMCG,Achyutam International,5 - 10 years,Not Disclosed,"Ahmedabad,Gujarat",30+ days ago,1.0,14,"Roles and Responsibilities 
Encourages community members to engage with brand
Plan, create, publish and share new content
Brand awareness
Developing new social media strategies and campaigns
Managing budget for promoting social media
Keeping track of performance of social media
Desired Candidate Profile 
MBA in Marketing
5+ Yrs of experience in FMCG Industry
Good Stability
Good Communication & Negotiation Skills
Creative in NatureConnect at - Theta@achyutam.co.in
Perks and Benefits ","Social Media Marketing, Content Creation, Creative, Email Marketing, Digital Marketing, Search Engine Optimization"
"Marketing Manager - Digital - FMCG,Africa",Achyutam International,5 - 10 years,Not Disclosed,"Ahmedabad,Gujarat",30+ days ago,1.0,13,"Roles and Responsibilities 
Encourages community members to engage with brand
Plan, create, publish and share new content
Brand awareness
Developing new social media strategies and campaigns
Managing budget for promoting social media
Keeping track of performance of social media
Desired Candidate Profile 
MBA in Marketing
5+ Yrs of experience in FMCG Industry
Good Stability
Good Communication & Negotiation Skills
Creative in NatureNOTE :WILLING TO RELOCATE TO AFRICAConnect at - Theta@achyutam.co.in
Perks and Benefits ","Social Media Marketing, Content Creation, Creative, Email Marketing, Digital Marketing, Search Engine Optimization"
IOS Developer,Pinesucceed Technologies,1 - 2 years,Not Disclosed,Jaipur,30+ days ago,1.0,52,"Proficient with Objective-C or Swift and Cocoa Touch
Experience with iOS frameworks such as Core Data, Core Animation, etc.
Familiarity with Restful APIs to connect iOS applications to back-end services
Knowledge of other web technologies and UI/UX standards
Understanding of Apple s design principles and interface guidelines
Knowledge of low-level C-based libraries is preferred
Experience with performance and memory tuning with tools.
Familiarity with cloud message APIs and push notifications


IOS Developer Responsibilities:
Design and build advanced applications for the iOS platform
Collaborate with cross-functional teams to define, design, and ship new features.
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.","Backend, Web technologies, C, Cloud, Animation, Swift, Unit testing, IOS"
Unity Game Developer,Puzzle Innovationz,1 - 4 years,Not Disclosed,Jaipur,30+ days ago,1.0,37,"Excellent knowledge of Unity, including experience with scripting, textures, animation,
Unity-UI, tweening, and user session management
Good experience with particle systems
Proven experience with mobile game development
Experience optimizing memory and space GAge for support of older hardware
Ability to constantly learn and stay in touch with evolving game
standards and development technologies
Strong understanding of object-oriented programming","Animation, Hardware, Management, Object oriented programming, game development, Scripting"
Search Engine Optimizer,JRG Software & Technologies,1 - 3 years,Not Disclosed,Jaipur,30+ days ago,1.0,29,"Skills Required
Develop strategies based on client needs and business objectives
Execute paid online advertising strategies (Google Search, Yahoo, Bing, Display, YouTube)
Optimize campaigns to reach objectives and business goals
Guide, train and develop associate colleagues and clients
Develop optimization strategies and guide best practices in the team
Use new advertising technologies and techniques to improve campaign performance


Experience
1+ years experience in Search or Display advertising
Google AdWords and Analytics certified
Performance marketing experience
Graduate or student of Marketing, Finance, Economics, Business Administration or equivalent
Strong math and Excel skills
Analytical, structured and organized
Able to train and mentor others
Presentation and public speaking skills
Written and oral fluency in English is required
Passionate about start-ups - everyday will be different!
Deep knowledge of Programmatic, AdWords, Analytics, DoubleClick, Kenshoo or YouTube (preferred)
Key Role
Learn and work with some of the best online marketers in the world.
Get the opportunity to build a huge, meaningful professional network.
Work with a dynamic and highly motivated team with flat hierarchies.
Experience great working atmosphere in an international environment.
Challenging tasks with direct responsibility.
Greater knowledge about online marketing and its newest trends.","Training, Business administration, AdWords, Display advertising, Online marketing, Analytical, Google AdWords, Public speaking, Online advertising, Analytics"
SEO Expert,Helpful Insight,3 - 5 years,Not Disclosed,Jaipur,30+ days ago,1.0,30,"You will be responsible for managing all SEO activities such as content strategy, link building and keyword strategy to increase rankings on all major search networks. You will also manage all SEM campaigns on Google, Yahoo and Bing in order to maximize ROI.
Requirements Responsibilities:
Execute tests, collect and analyze data and results, identify trends and insights in order to achieve maximum ROI in paid search campaigns
Track, report, and analyze website analytics and PPC initiatives and campaigns
Manage campaign expenses, staying on budget, estimating monthly costs and reconciling discrepancies.
Optimize copy and landing pages for search engine marketing
Perform ongoing keyword discovery, expansion and optimization
Research and implement search engine optimization recommendations
Research and analyze competitor advertising links
Develop and implement link building strategy
Work with the development team to ensure SEO best practices are properly implemented on newly developed code
Work with editorial and marketing teams to drive SEO in content creation and content programming
Recommend changes to website architecture, content, linking and other factors to improve SEO positions for target keywords.
Skills
Proven SEO experience
Proven SEM experience managing PPC campaigns across Google, Yahoo and Bing.
Solid understanding of performance marketing, conversion, and online customer acquisition
In-depth experience with website analytics tools (e.g, Google Analytics, NetInsight, Omniture, WebTrends)
Experience with bid management tools (e.g., Click Equations, Marin, Kenshoo, Search Ignite)
Experience with A/B and multivariate experiments
Working knowledge of HTML, CSS, and JavaScript development and constraints
Knowledge of ranking factors and search engine algorithms
Up-to-date with the latest trends and best practices in SEO and SEM.","Customer acquisition, Content strategy, PPC, Google Analytics, Javascript, HTML, SEM, Omniture, Link building, Search engine optimization"
Unity Developer,WFA Consultants,1 - 6 years,Not Disclosed,Jaipur,30+ days ago,1.0,18,"- Design and develop different kinds of games on Unity or any other popular platform.

- Change the UI of the existing game.

- Build the APIs.

- Connect the Crypto wallet to the game (if required)
- Implement game functionality as per communicated design
- Translate design specifications into functional game
- Implement features in a fast and agile environment
- Communicate with other team members to establish an effective pipeline and integrate media assets
- Design, build and maintain efficient, reusable, and reliable code
- Ensure the best possible performance, quality, and responsiveness of applications
- Identify bottlenecks and bugs, and devise solutions to address and mitigate these problems
- Optimize game elements by incorporating player feedback
- Help maintain code quality, organization, and automatization
- Committing code to remote repositories such as Git
Required Knowledge Skills
- Excellent knowledge of Unity, including experience with scripting, textures, animation, GUI styles, and user session management
- C# programming skills to write Scripts
- Familiarity with level design and planning
- Knowledge of game physics and particle systems
- Experience with mobile and console game development
- Ability to optimize memory and space usage for support of older hardware
- Experience with 3D 2D development
- Virtual Reality or Augmented Reality experience
- Strong understanding of Object-Oriented Programming (OOP) and Data-Oriented Programming
- Experience using the Entity Component System (ECS)
- Familiarity with current design and architectural patterns
- A knack for writing clean, readable, and easily maintainable code
- Experience in implementing automated testing platforms and unit tests
- Knowledge of code versioning tools (Git)
 ","Automation testing, GIT, Agile, Programming, Animation, augmented reality, Object oriented programming, game development"
Graphics Designer,Gcreationz.com,2 - 7 years,Not Disclosed,Jaipur,30+ days ago,1.0,76,"Graphics Designer

Qualification Bachelors/ Master??s degree in Computer Science, Engineering or a related subject

Desired Key skills Proven Web Design experience of minimum 2 years

Demonstrable graphic design skills with a strong portfolio

Solid experience in creating wireframes, storyboards, user flows, process flows and site maps

Proficiency in Photoshop, Illustrator, or other visual design and wire- framing tools

Proficiency in HTML, CSS, and JavaScript for rapid prototyping

Excellent visual design skills with sensitivity to user- system interaction

Ability to solve problems creatively and effectively

Up- to- date with the latest Web trends, techniques, and technologies

Experience working in an Agile/ Scrum development process

Job description Execute all visual design stages from concept to final hand- off to engineering Conceptualize original ideas that bring simplicity and user friendliness to complex design roadblocks Create wireframes, storyboards, process flows and site maps to effectively communicate interaction Present and defend designs and key milestone deliverables to peers and executive level stakeholders Establish and promote design guidelines, best practices and standards

Demonstrable graphic design skills with a strong portfolio

Solid experience in creating wireframes, storyboards, user flows, process flows and site maps

Proficiency in Photoshop, Illustrator, or other visual design and wire- framing tools

Proficiency in HTML, CSS, and JavaScript for rapid prototyping

Excellent visual design skills with sensitivity to user- system interaction

Ability to solve problems creatively and effectively

Up- to- date with the latest Web trends, techniques, and technologies

Experience working in an Agile/ Scrum development process Why Join Gcreationz At Gcreationz, we are a family. We work together, we celebrate together and we enjoy what we do. So if you are the out- of- the- box thinker who ??work hard and party harder??, the doors of Gcreationz are always open for you. However, being a tech- geek is a must, because we live and breathe technology. If you have the right attitude and skills to nurture, we offer you the perfect infrastructure to grow ?? both professionally and financially.

Lorem Ipsum is simply dummy text of the printing and typesetting industry.Lorem Ipsum is simply dummy text of the printing and typesetting industry.Lorem Ipsum is simply dummy textLorem Ipsum is simply dummy text of the printing and typesetting industry.Lorem Ipsum is simply dummy text of the printing and type setting industry.

Lorem Ipsum is simply dummy text of the printing and typesetting industry.Lorem Ipsum is simply dummy text of the printing and typesetting industry.Lorem Ipsum is simply dummy textLorem Ipsum is simply dummy text of the printing and typesetting industry.Lorem Ipsum is simply dummy text of the printing and type setting industry. Apply Now

+91 +91 012345 +91 012345

Select Post Jaipur Ajmer

Experience

Select Post Jaipur Ajmer

Select Post Jaipur Ajmer

Interested candidates may apply by mailing their resume on

Hr@gcreationz.com OR by filling application form. Hr@gcreationz.com OR by filling application form.","Sound Editing, Flash Designing, CSS, HTML, 3Ds Max, Flash Designer, Graphic Designer, Designer, Creative, HTML5, Animation, Photoshop, Flash"
Manager - Talent Acquisition,Saadaa,2 - 7 years,Not Disclosed,Jaipur,13 days ago,1.0,74,"We are looking for an enterprising individual with the ZEAL and passion to solve complex problems and manage talent acquisition and training of the recruiting team at / SAADAA.
WHAT YOU WILL BE RESPONSIBLE FOR

Work closely with managers to gain a comprehensive understanding of the company s hiring needs for every role, and to meet competitive hiring goals and expectations
Manage the full recruiting lifecycle across a variety of open roles, helping managers find, hire, and retain quality candidates
Foster high-touch relationships using a database of qualified candidates to choose from when positions become open
Partner with the recruiting team and senior managers to design, refine, and implement innovative recruitment strategies
Remain active with job boards, social networks, and platforms for finding quality candidates, and create and post job descriptions and announcements
Responsibilities
Develop relationships with managers to build awareness of their departments, hiring needs, and job specifications
Write and post job descriptions on relevant platforms, especially social media
Utilize knowledge of multiple recruiting sources and execute innovative strategies to find quality candidates and prospects for new business
Screen resumes and CVs and manage job candidates throughout the hiring process, from interview preparation to final offer negotiation
Maintain database of candidate records, including active and passive prospects, hired and fired employees, and other designations
Provide coaching and guidance to junior-level recruiting staff
WHO YOU ARE

Two or more years of experience in recruitment or human resources
Exceptional communication, interpersonal, and decision-making skills
Advanced knowledge of productivity software, database management, and Internet search methods
Familiarity with job boards and computer systems designed specifically for HR
Proven success in conducting interviews using various methods (phone, video, email, in-person)
WHAT WE OFFER

A team of empathetic problem solvers
The Right Compensation
Growth path to become a leader
An opportunity to drive meaning with products
A culture of continuous learning
Freedom - freedom to explore, fail, and learn","Manager Talent Acquisition, CVS, Talent acquisition, Database management, Social media, Internet searching, HR, Database maintenance, Management, Recruitment"
HR Recruiter,Disha Consultants,0 - 1 years,Not Disclosed,Jaipur,30+ days ago,1.0,309,"The Female Candidate should be Good in English and Hindi Communication. Good in Excel and MS Office and Internet Searching.

Freshers can Apply.....

Please find JD-

1. Understanding the job requirements

2. Sourcing profiles from Job Portals.

3. Calling candidates about the job

4. Sending an email with detailed job description to the candidate

5. Getting an email confirmation from the candidate

6. Uploading candidate resume & details .

7. Candidate Interview scheduling

8. Initiating offer roll out to candidate

9. Following up with the candidates till he joining the contract","HR Executive, Excel, Internet searching, MS Office, interview scheduling"
Product Designer,Intecons Software Lab,2 - 5 years,Not Disclosed,Jaipur,30+ days ago,1.0,23,"Responsibilities Deliver innovative , engaging prototypes using the latest in front - end technologies. Take broad , conceptual ideas and turn them into something useful and valuable Design flows and experiences that are incredibly simple and elegant Advice , collaborate with , and synthe feedback from UX designers and researchers. Fulfill several project requests simultaneously while meeting tight deadlines. Minimum qualifications Bachelors / Masters in Computer Science or related technical field , or equivalent practical experience. HTML5 , CSS3 , and JavaScript development experience. Experience with development on Android or iOS mobile platforms. Experience developing clean , valid , and compatible applications and websites. The ability to think at a high level about product strategy and vision (not just 'how it should look' but 'what we should build') Experience in building and shipping applications or software Must have a portfolio featuring examples of interaction design work Preferred qualifications Experience with Object Oriented JavaScript and modern JavaScript libraries (e.g. , Closure , jQuery , Node). Experience with vector and motion graphics on mobile and web platforms (e.g. , Android Transitions , Core Animation , OpenGL ES , SVG and Canvas). Fluency in one or more of the following: Java , Objective C , JavaScript , Python / PHP / Ruby or ActionScript. Excellent leadership , communication , project management , and organizational skills.","technical, software, html5, Project management, developing, graphics, ios, java, web, design, Javascript, PHP, Ruby, Python, development, c, ux, level, OpenGL, mobile, it, Android, CSS3, jQuery, Animation, applications"
IOS Developer,Getepay.in,1 - 4 years,Not Disclosed,Jaipur,30+ days ago,1.0,43,"We are looking to hire a talented IOS developer to design, build, and maintain the next generation of IOS applications. Your duties may include collaborating with the design team for new application features, identifying and fixing application bottlenecks, maintaining the core code, and updating applications published on the App Store.
To ensure success as an iOS developer, you should have a strong working knowledge of iOS Frameworks, be proficient in Objective-C, and be able to work as part of a team. Ultimately, an outstanding iOS developer should be able to create functional, attractive applications that perfectly meet the needs of the user.
Responsibilities:
Designing and building mobile applications for Apple s iOS platform.
Collaborating with the design team to define app features.
Ensuring quality and performance of the application to specifications.
Identifying potential problems and resolving application bottlenecks.
Fixing application bugs before the final release.
Publishing application on App Store.
Maintaining the code and automation of the application.
Designing and implementing application updates.
Attributes
Bachelor s degree in computer science or software engineering.
Proven experience as an app developer.
Proficient in Objective-C, Swift, and Cocoa Touch.
Extensive experience with iOS Frameworks such as Core Data and Core Animation.
Knowledge of iOS back-end services.
Knowledge of Apple s design principles and application interface guidelines.
Proficient in code versioning tools including Mercurial, Git, and SVN.
Knowledge of C-based libraries.
Familiarity with push notifications, APIs, and cloud messaging.
Experience with continuous integration.","Automation, Backend, Publishing, GIT, Animation, Mobile applications, IOS"
Urgently Unity Developer/ Game Developeor,Disha Consultants,2 - 4 years,Not Disclosed,Jaipur,30+ days ago,1.0,39,"Unity Developer

experience Required : 1 - 4 Years

no of Openings : 3

education Qualification : B . tech (cs / it / ec) / Bca / Mca

we are Seeking Developers Responsible for Building Games for Various Target Platforms Based On the Unity Framework . Your Primary Responsibilities Will Be to Implement Game Functionality Translating Design Ideas , Concepts , and Requirements Into a Functional and Engaging Game . a Commitment to Collaborative Problem Solving , Sophisticated Design , and a Quality Product are Essential .

skills Required :

excellent Knowledge of Unity , Including Experience with Scripting , Textures , Animation , Gui Styles , and User Session Management .

experience with Multiplayer Game Server like Photon , Smartfox Will Be Preferred

experience with Game Physics and Particle Systems .

experience with Mobile and Console Game Development .

experience Optimizing Memory and Space Usage for Support of Older Hardware .

ability to Constantly Learn and Stay in Touch with Evolving Game Standards and Development Technologies .

strong Understanding of Object-oriented Programming .

familiarity with Level Design and Planning .

familiarity with Current Design and Architectural Patterns .

knack for Writing Clean , Readable , and Easily Maintainable Code .","Product quality, Translation, Architecture, Animation, Hardware, Management, Object oriented programming, game development, Scripting"
Business Devlopment manager,Kenn It Business Solutions,2 - 7 years,Not Disclosed,Jaipur,30+ days ago,1.0,20,"The role of Business Devlopment manager -Digital Marketing will be to onboard new customers / Clients for our Digital marketing vertical
Should be able to bring new clients for Website development, Social media marketing,search engine optimisation
Should have sound knowledge on Digital marketing works as well as business devlopment for the same
Key Result Area:
Digital marketing sales , prospecting, sales pitch , understading requirement , coordination with digital marketing team, onboarding new customers","Social media marketing, Sales, Web development, Digital marketing, Business development, Search engine optimization"
Unity Game Developer,NineHertz,1 - 4 years,Not Disclosed,Jaipur,30+ days ago,1.0,93,"Unity Game Developer ?
Requirement:
Experience: 1 - 4 Yr
Number Of Position: 2
Location: Jaipur
Job Description:
Excellent knowledge of Unity, including experience with scripting, textures, animation,
Unity - UI, tweening, and user session management
Good experience with particle systems
Proven experience with mobile game development
Experience optimizing memory and space usage for support of olderhardware
Ability to constantly learn and stay in touch with evolving game
standards and development technologies
Strong understanding of object - oriented programming","Animation, Hardware, Management, Hardware Management, Object oriented programming, game development, Scripting"
Unreal Engine / UE4 Developer,HyreFox Consultants Pvt Ltd,2 - 7 years,Not Disclosed,Jaipur,30+ days ago,1.0,31,"Experience in Unreal engine UE4 in gaming and AR/VR-based applications.
Experience with Augmented Reality / Mixed Reality frameworks (ARKit, ARCore, HoloLens, webAR)
Strong knowledge of C++, C# (+ Unity a plus).
Rendering/animation knowledge (real-time rendering, animation).
Software architecture, mathematics, and physics understanding.Understanding of game development and real-time rendering.
Minimum relevant work experience required: 2 Years
 ","software architecture, C++, Animation, augmented reality, Mathematics, Gaming, game development"
IOS Developer,HyreFox Consultants Pvt Ltd,2 - 5 years,Not Disclosed,Jaipur,30+ days ago,1.0,14,"We are looking for an iOS/Mac developer responsible for the development and maintenance of applications aimed at a range of iOS devices including mobile phones, tablets and computers. Your primary focus will be development of iOS/Mac applications and their integration with back-end services.
Responsibilities
Design and build applications for the iOS/Mac platform
Ensure the performance, quality, and responsiveness of applications
Collaborate with a team to define, design, and ship new features
Identify and correct bottlenecks and fix bugs
Skills
Experience with Objective-C or Swift and Cocoa Touch.
Experience with iOS frameworks such as Core Data, Core Animation, Foundation, Web Kit etc.
Experience with offline storage, threading, and performance tuning
Familiarity with RESTful APIs to connect iOS applications to back-end services
Experience with third-party libraries and APIs Other tools SMS, GPS, APNS, Email, XML parsing, GUI, UI designs, writing XML classes, UIKit, etc
Understanding of Apple s design principles and interface guidelines
Experience with performance and memory tuning with tools.
Familiarity with cloud message APIs and push notifications
Proficient understanding of code versioning tools (Git or SVN)","Performance tuning, Backend, GIT, XML, Mobile phones, Cloud, SMS, Animation, SVN, IOS"
Search Engine Optimizer & SMO,Syntegotech Web Solution,2 - 5 years,Not Disclosed,Jaipur,30+ days ago,1.0,Less than 10,"Search Engine Optimizer & SMO :(Exp.) - 2 Company Description We at Syntegotech have work that is challenging and requires skill that allows few mistakes. We look to make minimum mistakes, outlast the competition, develop great strengths and never ever give up.

Job Description Skill: Can able to manage PPC Ads, Link Building, Onsite and Offsite optimization.","PPC, SMO, Link building, Management"
Program Advisor,Timespro Learning,1 - 4 years,Not Disclosed,Jaipur,26 days ago,1.0,Less than 10,"Counsel professionals on various programs sold by various top Indian International Institutions.
Telephonically interact with Senior and Mid-level working professionals in a consultative manner.
Check and build participation interest in various Executive education programs.
Counsel individuals to understand their personal and social challenges affecting their career progression and advise them on how to succeed through education
  Win above industry standard rewards and incentives by achieving set target of enrolments in various programs
Shortlist and schedule appointment for a discussion via Phone. Assist the leads on all information actively till closures. Provide correct and authentic information to the prospective participant.
Record all information and interactions in CRM software on an ongoing basis.
  Follow policies and procedures for smooth and seamless operations.
Attend all trainings and learning sessions for self-development.
Contribute to team goals.
Ability to connect with about 150-200working professionals on dialy basis, and counsel them telephonically.
Has a solid track record of 2 to 3years in selling and marketing high value programs or executive search or training and development experience
A pleasing personality with excellent communication skills, good listening skills, strong persuasion and consultative selling skills","Counsellor, Training and Development, Executive search, CRM"
Cyber Security Analyst,Gradient Cyber,2 - 7 years,Not Disclosed,Jaipur,12 days ago,1.0,2698,"Gradient Cyber is a product-based US start-up thats channeling its efforts towards keeping organizations safe.

We enable a proper understanding of risk gaps in people, processes, technologies, and baseline where you are today, and what you work on tomorrow. Gradient Cyber is able to provide immediate visibility into prioritized events, alerts, and insights by corroborating the multitude of data, devices, networks, applications, and users in an automated, artificial intelligence manner that groups risks into situational reports.

We work with clients across a wide range of industries and business functions, reaching a strong portfolio of 100+ clients, with a vast majority from the banking industry.

The role in question requires a strong work ethic and a desire to deep dive into cyber threats world. Your main job will be to keep our clients safe from cyber-attacks by reporting cyber incidents and help us improve our algorithms that detect suspicious activity.

Must-have:
Strong and proven data manipulation skills;
Relevant experience with a SIEM correlating multiple logs (at least 1 year working experience);
Strong understanding of network protocols (DNS, IP, TCP and UDP, HTTPS/S, SMTP), network architecture concepts, firewalls, authentication protocols, and other web technologies;
A strong understanding of the cyber security threat landscape, including detailed technical knowledge about the most prevalent vulnerabilities, threats, attack methods, and infection vectors;
Professional work ethic, a very high degree of ownership and accountability;
Ability to learn and keep up to date with cyber threats;
Ability to consume, comprehend, utilize and create indicators of compromise;
Superior problem-solving abilities and strong analytical thinking;
Desire to work in a fast-paced, challenging environment;
Very high attention to detail;
Excellent communication and interpersonal skills;
Excellent English language skills (both written and verbal);
Ability to work independently and handle multiple priorities in a fast-paced environment;
Open to working on weekends and night shifts depending on requirements.

Nice-to-have:
Experience with intrusion detection and incident handling and/or analysis;
ElasticSearch know-how;
Experience with EDR, XDR, O365 and Active Directory;
Scripting with Python;
VBA, Excel Macro programming;
CompTIA Security+, CCNA Security, CCNA courses;
Ability to tune detection tools for accuracy;
Understanding of MITRE matrix TTPs;
Malware Reverse Engineering experience.

What we offer:
15 working days as paid vacation
Steep professional development in a fast-growing cyber field;
Flexible work schedule;
Young and sociable team;
Opportunities for personal growth;
Fully remote job.

Responsibilities
Monitor for attacks, intrusions and unusual, unauthorized or illegal activity and respond swiftly to all alerts;
Investigate security alerts and provide incident response, keeping track of events through to resolution;
Monitor identity and access management, including monitoring for abuse of permissions by authorized system users;
Research/evaluate emerging cyber security threats and ways to manage them;
Test and evaluate security products;
Keep up to date with the latest security and technology developments;
Use advanced analytic tools to determine emerging threat patterns and vulnerabilities;
Simulating client settings and security breaches in lab environments;
Liaise with stakeholders in relation to cyber security issues and provide future recommendations;
Assist with the creation, maintenance and delivery of cyber security training for colleagues;
Provide feedback on enhancing the current technologies used to detect malicious activities;
Identify opportunities for capability and efficiency improvements;
Participate in projects/tasks to improve internal processes.","O365, DNS, Active Directory, Edr, SIEM, Security Analysis, TCP, Cyber Security, Https, CCNA, VBA, MITRE, Comptia, Elastic Search, Python"
Marketing Executives For Web Designing & Development Company,FELIX,0 - 1 years,Not Disclosed,Delhi,30+ days ago,1.0,258,"Job Profile : Generate Leads, Sell Web Development Services like (domain registration, website hosting, website designing and development, bulk sms, e- commerce sites/portal, search engine optimization, Meeting clients directly, Tele- caller, Concept sellers for online marketing & internet based solutions.



Desired Profile :

1. Candidate should have an experience of marketing in website design & development services.

2. Should be proactive & aggressive in nature.

3. Should have good contacts in web services.

4. Should have good presentation skills.

5. Good Client relationship management.

6. Good oral & written skills in english.","client relationship management, online marketing, development, website, search engine optimization, english, sms, web development, proactive, portal"
Senior designer,HyreFox Consultants Pvt Ltd,1 - 4 years,Not Disclosed,Jaipur,30+ days ago,1.0,Less than 10,"Concept and Idea based intelligent advertising copy
Engaging result oriented web friendly content writing, target driven social media campaign.
Good knowlede of Print, Animation, 3D designing and editing software required.
Videography knowledge would be added advantage
Knowledge of Print, Animations, Video editing, Web, Social media, Shooting","Printing, 3D, Web technologies, Social media, Videography, Video editing, Animation, Content writing, Advertising"
Seo Specialist,VGL Group,3 - 5 years,Not Disclosed,Jaipur,30+ days ago,1.0,34,"  Conducting on-site and off-site analysis of SEO competitors.
Using programs such as Google Analytics, SEM Rush to compile regular performance reports. Assisting the content team in the creation of high quality, informative SEO content.
The creation of on-site and off-site SEO strategies
Contributing to the company blog.
Carrying out detailed keyword research according to the latest keyword strategies.
Keeping up to date with the most recent developments in Search Engine Marketing (SEM).
Paying particular attention to any significant Google algorithmic changes.
Optimize copy and landing pages for search engine marketing
Perform ongoing keyword discovery, expansion and optimization
Research and implement search engine optimization recommendations
Research and analyze competitor advertising links
Develop and implement link building strategy
Work with the development team to ensure SEO best practices are properly implemented on newly developed code
Work with editorial and marketing teams to drive SEO in content creation and content programming
Recommend changes to website architecture, content, linking and other factors to improve SEO positions for target keywords","Google Analytics, Renewable energy, Search engine marketing, Social media, SEZ, SEM, Customer service, Link building, Merchandising, SEO"
Ecommerce Specialist,VGL Group,3 - 6 years,Not Disclosed,Jaipur,30+ days ago,1.0,40,"We are seeking an experienced Ecommerce Specialist to join our team. The Ecommerce Specialist will be responsible for managing the companys online sales channels, ensuring that all products are properly listed and optimized for maximum visibility and sales. This role will require a strong understanding of ecommerce platforms, as well as the ability to analyze data and make informed decisions to drive sales.
Job Responsibilities:
Create and maintain MIS reports for regular and on-demand analysis of ecommerce sales and trends
Pin and boost products to increase visibility and sales
Upload high-quality images for product listings
Update sales targets and monitor progress towards those targets
Manage the banner and content on the website to ensure it is up-to-date and engaging
Monitor sales and adjust strategies to increase revenue and profit
Regularly update and promote product categories to increase sales
Ensure accurate and complete product listings on the website
Requirement:
Bachelors degree in business, marketing, or related field
2+ years of experience in ecommerce sales and management
Strong analytical skills and ability to use data to make informed decisions
Knowledge of ecommerce platforms such as Shopify, WooCommerce, or Magento
Experience with product listing optimization and search engine optimization (SEO)
Ability to work independently and in a team environment
Strong communication and interpersonal skills","Sales, Renewable energy, Social media, Online sales, SEZ, E-commerce, Customer service, Merchandising, SEO, Search engine optimization"
Digital Marketing,Itxitpro,2 - 7 years,Not Disclosed,Jaipur,30+ days ago,1.0,100,"Digital Marketing Fresher and Experienced with 2+ Years experience Location Jaipur Job Description Develop and manage digital marketing campaigns Create manage social media strategy Manage and maintain the organizations website(s) Write and optimise content for the website and social networking accounts such as Facebook and Twitter Track and analyse website traffic flow and provide regular internal reports Attain key performance indicators such as reducing the website bounce rate, increasing dwell time or improving conversion Continuously work on the Search Engine Optimization of clients website(s) Fix any errors or bugs in online content Edit and post videos, podcasts and audio content to online sites Arrange webinars and webcasts Create online banner adverts and oversee pay per click (PPC) ad management Write copy for email marketing campaigns Identify new trends in digital marketing, evaluate new technologies and ensure the brand is at the forefront of industry developments, particularly developments in mobile marketing Work on printed material to supplement online products Attend product launches and networking events","Mobile marketing, PPC, Email marketing, Media strategy, Social media, Social networking, Marketing campaigns, Management, Digital marketing, Search engine optimization"
Seo Specialist,Vaibhav Global Ltd,2 - 7 years,Not Disclosed,Jaipur,30+ days ago,1.0,44,"We are looking for dedicated and result oriented SEO Specialist to join our E-Commerce TJC team.
Job Responsibilities:
Conducting on-site and off-site analysis of SEO competitors.
Using programs such as Google Analytics, SEM Rush to compile regular performance reports. Assisting the content team in the creation of high quality, informative SEO content.
The creation of on-site and off-site SEO strategies
Contributing to the company blog.
Carrying out detailed keyword research according to the latest keyword strategies.
Keeping up to date with the most recent developments in Search Engine Marketing (SEM).
Paying particular attention to any significant Google algorithmic changes.
Optimize copy and landing pages for search engine marketing
Perform ongoing keyword discovery, expansion and optimization
Research and implement search engine optimization recommendations
Research and analyze competitor advertising links
Develop and implement link building strategy
Work with the development team to ensure SEO best practices are properly implemented on newly developed code
Work with editorial and marketing teams to drive SEO in content creation and content programming
Recommend changes to website architecture, content, linking and other factors to improve SEO positions for target keywords","Google Analytics, Search engine marketing, Renewable energy, Social media, SEZ, SEM, Customer service, Link building, SEO, Merchandising"
Ecommerce Specialist,Vaibhav Global Ltd,3 - 8 years,Not Disclosed,Jaipur,30+ days ago,1.0,57,"We are seeking an experienced Ecommerce Specialist to join our team. The Ecommerce Specialist will be responsible for managing the companys online sales channels, ensuring that all products are properly listed and optimized for maximum visibility and sales. This role will require a strong understanding of ecommerce platforms, as well as the ability to analyze data and make informed decisions to drive sales.
Job Responsibilities:
Create and maintain MIS reports for regular and on-demand analysis of ecommerce sales and trends
Pin and boost products to increase visibility and sales
Upload high-quality images for product listings
Update sales targets and monitor progress towards those targets
Manage the banner and content on the website to ensure it is up-to-date and engaging
Monitor sales and adjust strategies to increase revenue and profit
Regularly update and promote product categories to increase sales
Ensure accurate and complete product listings on the website
Requirement:
Bachelors degree in business, marketing, or related field
2+ years of experience in ecommerce sales and management
Strong analytical skills and ability to use data to make informed decisions
Knowledge of ecommerce platforms such as Shopify, WooCommerce, or Magento
Experience with product listing optimization and search engine optimization (SEO)
Ability to work independently and in a team environment
Strong communication and interpersonal skills","Interpersonal skills, Sales, Renewable energy, Social media, Online sales, SEZ, Customer service, Merchandising, SEO, Search engine optimization"
